Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_11_1 Spectral Count	ALS_11_2 Spectral Count	ALS_11_3 Spectral Count	ALS_11_4 Spectral Count	ALS_11_1 Unique Spectral Count	ALS_11_2 Unique Spectral Count	ALS_11_3 Unique Spectral Count	ALS_11_4 Unique Spectral Count	ALS_11_1 Total Spectral Count	ALS_11_2 Total Spectral Count	ALS_11_3 Total Spectral Count	ALS_11_4 Total Spectral Count	ALS_11_1 Intensity	ALS_11_2 Intensity	ALS_11_3 Intensity	ALS_11_4 Intensity	ALS_11_1 MaxLFQ Intensity	ALS_11_2 MaxLFQ Intensity	ALS_11_3 MaxLFQ Intensity	ALS_11_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|O75015|FCG3B_HUMAN	O75015	FCG3B_HUMAN	FCGR3B	233	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor III-B	0.8731	0.9959	1	4	0	4	1	1	1	1	0	0	0	0	1	1	1	1	596073.0	558179.56	778747.06	657901.3	596073.0	558179.56	778747.06	657901.3	sp|P08637|FCG3A_HUMAN
sp|O75071|EFC14_HUMAN	O75071	EFC14_HUMAN	EFCAB14	495	Homo sapiens	1:Experimental evidence at protein level	EF-hand calcium-binding domain-containing protein 14	0.9661	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1364471.8	1137279.0	711457.56	773812.4	1364471.8	1137279.0	711457.56	773812.4	
sp|O75093|SLIT1_HUMAN	O75093	SLIT1_HUMAN	SLIT1	1534	Homo sapiens	1:Experimental evidence at protein level	Slit homolog 1 protein	0.4773	0.9697	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	886021.8	726768.0	484907.7	621356.9	886021.8	726768.0	484907.7	621356.9	
sp|O75144|ICOSL_HUMAN	O75144	ICOSL_HUMAN	ICOSLG	302	Homo sapiens	1:Experimental evidence at protein level	ICOS ligand	1.0	0.9985	3	12	12	12	3	3	3	3	3	3	3	3	3	3	3	3	2880026.5	2968298.2	1959795.6	2593347.8	1475037.0	1456011.1	1018203.25	1301927.8	
sp|O75326|SEM7A_HUMAN	O75326	SEM7A_HUMAN	SEMA7A	666	Homo sapiens	1:Experimental evidence at protein level	Semaphorin-7A	1.0	0.999	13	38	38	38	10	8	10	10	10	8	10	10	10	8	10	10	3286513.2	3709373.8	3683616.5	3745928.5	1319651.6	1280394.9	1612650.5	1616909.2	
sp|O75509|TNR21_HUMAN	O75509	TNR21_HUMAN	TNFRSF21	655	Homo sapiens	1:Experimental evidence at protein level	Tumor necrosis factor receptor superfamily member 21	0.9556	0.9987	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1387284.0	1351865.5	860699.25	1046350.25	1387284.0	1351865.5	860699.25	1046350.25	
sp|O75711|SCRG1_HUMAN	O75711	SCRG1_HUMAN	SCRG1	98	Homo sapiens	1:Experimental evidence at protein level	Scrapie-responsive protein 1	0.6512	0.985	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	671834.56	715873.3	662226.7	692228.44	671834.56	715873.3	662226.7	692228.44	
sp|O75882|ATRN_HUMAN	O75882	ATRN_HUMAN	ATRN	1429	Homo sapiens	1:Experimental evidence at protein level	Attractin	1.0	0.9986	4	9	9	9	3	2	2	2	3	2	2	2	3	2	2	2	1676059.8	1541546.1	1522051.6	1717509.1	717901.2	633999.1	663161.25	681168.25	
sp|O94760|DDAH1_HUMAN	O94760	DDAH1_HUMAN	DDAH1	285	Homo sapiens	1:Experimental evidence at protein level	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	1.0	0.9981	2	4	2	4	1	2	0	1	0	1	0	1	1	2	0	1	480214.75	1044553.75	275765.3	0.0	501525.47	529670.1	271803.0	0.0	
sp|O94769|ECM2_HUMAN	O94769	ECM2_HUMAN	ECM2	699	Homo sapiens	1:Experimental evidence at protein level	Extracellular matrix protein 2	1.0	0.997	2	3	3	3	0	0	1	2	0	0	1	2	0	0	1	2	693166.5	175105.89	1597693.4	1265642.4	426395.66	223499.88	889511.06	673429.4	
sp|O94772|LY6H_HUMAN	O94772	LY6H_HUMAN	LY6H	140	Homo sapiens	1:Experimental evidence at protein level	Lymphocyte antigen 6H	0.593	0.9808	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	2260251.0	530351.1	664278.2	1578660.0	2260251.0	530351.1	664278.2	1578660.0	
sp|O94856|NFASC_HUMAN	O94856	NFASC_HUMAN	NFASC	1347	Homo sapiens	1:Experimental evidence at protein level	Neurofascin	1.0	0.9986	18	42	42	42	11	12	11	8	11	12	11	8	11	12	11	8	3470565.8	4024710.5	3399345.5	3144118.0	5901792.0	6269417.5	5798809.0	5835954.5	
sp|O94910|AGRL1_HUMAN	O94910	AGRL1_HUMAN	ADGRL1	1474	Homo sapiens	1:Experimental evidence at protein level	Adhesion G protein-coupled receptor L1	0.9995	0.9747	2	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	1276819.9	1017022.0	790247.1	1021349.75	794208.06	652828.6	502427.6	644440.0	
sp|O94919|ENDD1_HUMAN	O94919	ENDD1_HUMAN	ENDOD1	500	Homo sapiens	1:Experimental evidence at protein level	Endonuclease domain-containing 1 protein	1.0	0.999	5	18	18	18	3	5	5	5	3	5	5	5	3	5	5	5	6379814.5	4952161.5	4014481.5	4205778.5	3236979.5	2533675.5	1986880.8	1883375.8	
sp|O94985|CSTN1_HUMAN	O94985	CSTN1_HUMAN	CLSTN1	981	Homo sapiens	1:Experimental evidence at protein level	Calsyntenin-1	1.0	0.999	14	58	58	58	13	15	13	17	13	15	13	17	13	15	13	17	2.7454566E7	3.4144552E7	2.665236E7	2.730092E7	1.0805904E7	1.0766767E7	1.1383494E7	1.2707071E7	
sp|O95158|NXPH4_HUMAN	O95158	NXPH4_HUMAN	NXPH4	308	Homo sapiens	1:Experimental evidence at protein level	Neurexophilin-4	1.0	0.999	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1102242.4	1121212.8	1436563.5	1413145.2	576742.94	582710.25	751835.6	739017.1	
sp|O95196|CSPG5_HUMAN	O95196	CSPG5_HUMAN	CSPG5	566	Homo sapiens	1:Experimental evidence at protein level	Chondroitin sulfate proteoglycan 5	0.9657	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2732962.2	2267246.0	1858935.4	1303748.9	2732962.2	2267246.0	1858935.4	1303748.9	
sp|O95502|NPTXR_HUMAN	O95502	NPTXR_HUMAN	NPTXR	500	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin receptor	1.0	0.999	10	40	40	40	9	12	9	10	9	12	9	10	9	12	9	10	1.8110134E7	1.89657E7	1.2904906E7	1.3238006E7	8589003.0	7634952.0	5582588.0	5639714.0	
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase A chain	1.0	0.9989	6	20	20	20	5	5	4	6	5	5	4	6	5	5	4	6	3780984.0	3670069.0	1773307.1	2618291.8	1298351.0	1290513.6	831957.25	1171122.9	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0	0.999	3	9	9	9	2	3	2	2	2	3	2	2	2	3	2	2	1.01109152E8	9.3256176E7	8.463944E7	7.7604104E7	3.8613684E7	3.749232E7	3.6087124E7	3.3889976E7	
sp|P00450|CERU_HUMAN	P00450	CERU_HUMAN	CP	1065	Homo sapiens	1:Experimental evidence at protein level	Ceruloplasmin	1.0	0.999	37	152	152	152	36	37	39	40	36	37	39	40	36	37	39	40	3.9976992E7	4.3347616E7	4.921046E7	4.6217608E7	1.7464786E7	1.4475944E7	2.118739E7	2.132632E7	
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, mitochondrial	1.0	0.9972	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	581483.25	640435.9	0.0	517865.88	372704.66	412205.88	0.0	306402.7	
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate kinase 1	1.0	0.9962	3	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	947548.2	849582.2	538271.06	430142.8	691738.0	613091.3	300169.94	280341.94	
sp|P00734|THRB_HUMAN	P00734	THRB_HUMAN	F2	622	Homo sapiens	1:Experimental evidence at protein level	Prothrombin	1.0	0.999	7	24	24	24	6	6	5	7	6	6	5	7	6	6	5	7	1.1183405E7	1.0893494E7	1.2808758E7	1.3658142E7	4020365.5	3706264.2	4948921.5	5243103.0	
sp|P00736|C1R_HUMAN	P00736	C1R_HUMAN	C1R	705	Homo sapiens	1:Experimental evidence at protein level	Complement C1r subcomponent	1.0	0.999	13	45	45	45	10	11	11	13	10	11	11	13	10	11	11	13	2.8544448E8	2.06245776E8	2.43316768E8	2.75665504E8	2.17692064E8	2.18524352E8	2.5072688E8	2.82591808E8	
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens	1:Experimental evidence at protein level	Haptoglobin	1.0	0.999	16	67	43	67	16	16	19	16	10	10	11	12	16	16	19	16	1.15909216E8	1.15005136E8	1.34044544E8	1.16339536E8	5.4075968E7	4.4517196E7	6.1357364E7	5.661408E7	
sp|P00746|CFAD_HUMAN	P00746	CFAD_HUMAN	CFD	253	Homo sapiens	1:Experimental evidence at protein level	Complement factor D	1.0	0.999	6	16	16	16	4	6	2	4	4	6	2	4	4	6	2	4	6010303.0	4929542.5	4249557.5	5008447.0	2551030.0	2038458.4	1813938.5	2167179.5	
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens	1:Experimental evidence at protein level	Plasminogen	1.0	0.999	11	42	35	42	12	8	9	13	10	7	7	11	12	8	9	13	1.4920498E7	1.3501255E7	1.5778895E7	1.4902236E7	6470827.5	6149091.0	7200846.5	7514469.0	
sp|P00748|FA12_HUMAN	P00748	FA12_HUMAN	F12	615	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor XII	1.0	0.999	4	14	14	14	3	3	4	4	3	3	4	4	3	3	4	4	4606611.0	3681340.2	3797372.0	4049039.0	1789979.4	1370793.5	1748288.4	1674469.1	
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	Homo sapiens	1:Experimental evidence at protein level	Complement factor B	1.0	0.999	23	90	90	90	20	22	23	25	20	22	23	25	20	22	23	25	2.8599516E7	2.9730072E7	3.557984E7	2.9334922E7	1.1034489E7	1.0082379E7	1.4461221E7	1.1724842E7	
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens	1:Experimental evidence at protein level	Carbonic anhydrase 1	1.0	0.9929	2	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	515177.5	1078502.6	0.0	129328.67	515177.5	1078502.6	0.0	129328.67	
sp|P01008|ANT3_HUMAN	P01008	ANT3_HUMAN	SERPINC1	464	Homo sapiens	1:Experimental evidence at protein level	Antithrombin-III	1.0	0.999	20	96	96	96	20	26	23	27	20	26	23	27	20	26	23	27	1.6589314E7	2.7121824E7	2.2450508E7	2.1694076E7	7242511.5	9756310.0	9206301.0	9559024.0	
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antitrypsin	1.0	0.999	33	370	364	370	85	105	88	92	84	103	86	91	85	105	88	92	7.2047917E8	8.5239354E8	7.3153869E8	7.0270643E8	2.7340064E8	3.10211552E8	3.37960864E8	3.15781792E8	
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antichymotrypsin	1.0	0.999	17	119	119	119	26	32	30	31	26	32	30	31	26	32	30	31	8.821496E7	1.11259768E8	1.31002568E8	1.20172984E8	3.9583944E7	5.1499692E7	4.781382E7	4.4459732E7	
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	Homo sapiens	1:Experimental evidence at protein level	Angiotensinogen	1.0	0.999	17	122	122	122	29	29	30	34	29	29	30	34	29	29	30	34	1.39662912E8	1.90658448E8	1.74146736E8	1.55640976E8	5.9144188E7	7.1349888E7	6.2808416E7	6.7215368E7	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.999	53	288	255	288	72	75	66	75	64	69	57	65	72	75	66	75	8.7607536E7	8.6453608E7	7.03152E7	7.8073168E7	3.216439E7	3.4752484E7	3.0850132E7	3.3194828E7	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	94	637	634	637	148	165	155	169	147	164	155	168	148	165	155	169	2.30872864E8	2.2180672E8	1.50805232E8	1.32533704E8	7.1075336E7	7.197192E7	7.6323144E7	7.3720928E7	
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	Homo sapiens	1:Experimental evidence at protein level	Complement C5	1.0	0.9989	19	48	48	48	12	17	9	10	12	17	9	10	12	17	9	10	2360199.5	3382857.8	2336399.0	2486536.5	1074501.4	1230272.0	952083.9	1004258.8	
sp|P01033|TIMP1_HUMAN	P01033	TIMP1_HUMAN	TIMP1	207	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 1	1.0	0.999	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	4120023.0	6100934.5	4835290.0	6128497.0	3063929.2	4816768.5	3917448.5	4914632.0	
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens	1:Experimental evidence at protein level	Cystatin-C	1.0	0.999	7	272	272	272	52	80	53	87	52	80	53	87	52	80	53	87	1.53700416E9	1.25344077E9	8.1061363E8	8.2470707E8	7.2991475E8	6.1879501E8	5.18388032E8	4.80013216E8	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	8	34	34	34	9	9	7	9	9	9	7	9	9	9	7	9	3.5165056E7	3.9675424E7	3.6469724E7	3.4769064E7	1.5299469E7	1.6635398E7	1.5585895E7	1.555002E7	
sp|P01127|PDGFB_HUMAN	P01127	PDGFB_HUMAN	PDGFB	241	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit B	1.0	0.999	1	5	5	5	1	1	2	1	1	1	2	1	1	1	2	1	621978.44	507535.1	371853.53	438217.88	840486.75	685838.1	502535.44	592168.94	
sp|P01210|PENK_HUMAN	P01210	PENK_HUMAN	PENK	267	Homo sapiens	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	4	17	17	17	3	4	5	5	3	4	5	5	3	4	5	5	1.930078E7	1.8966812E7	2.4430742E7	2.375406E7	8762872.0	9845525.0	1.1805587E7	1.0950096E7	
sp|P01303|NPY_HUMAN	P01303	NPY_HUMAN	NPY	97	Homo sapiens	1:Experimental evidence at protein level	Pro-neuropeptide Y	1.0	0.999	2	11	11	11	3	3	3	2	3	3	3	2	3	3	3	2	4915616.0	4778099.0	2143712.2	2293303.5	2250463.2	2548005.0	1081990.5	1089704.0	
sp|P01344|IGF2_HUMAN	P01344	IGF2_HUMAN	IGF2	180	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor II	0.9419	0.9982	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	589314.3	605544.9	459670.12	560199.9	589314.3	605544.9	459670.12	560199.9	
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-33	0.966	0.999	1	4	0	4	1	1	1	1	0	0	0	0	1	1	1	1	2392204.5	2741150.0	3338104.8	3242546.8	2392204.5	2741150.0	3338104.8	3242546.8	sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-39	0.9951	0.9922	2	2	0	6	1	0	1	0	0	0	0	0	3	2	1	0	1131056.8	1031700.75	1189926.5	1099670.2	1131056.8	1031700.75	1189926.5	1099670.2	sp|P04432|KVD39_HUMAN
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-5	1.0	0.9979	2	5	5	5	1	2	1	1	1	2	1	1	1	2	1	1	5159643.5	5303602.5	4757289.0	4154353.5	3195190.5	3074401.5	4757289.0	4154353.5	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	1.0	0.999	3	18	8	18	4	4	4	6	2	2	2	2	4	4	4	6	3.9434072E7	3.1161786E7	6.5670372E7	5.846218E7	3.6675952E7	3.031044E7	5.0002992E7	5.1651048E7	
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-47	1.0	0.999	2	8	4	8	2	2	2	2	1	1	1	1	2	2	2	2	9451181.0	9841330.0	1.1231837E7	1.0034828E7	8588706.0	7613299.5	9034135.0	8652297.0	
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-51	1.0	0.9976	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	8723037.0	5898517.5	9064700.0	1.1072962E7	7512666.0	5934011.5	8140913.0	8799024.0	
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-40	0.713	0.9887	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	760980.75	750958.9	0.0	783991.44	760980.75	750958.9	0.0	783991.44	
sp|P01704|LV214_HUMAN	P01704	LV214_HUMAN	IGLV2-14	120	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-14	0.9645	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	942055.2	704493.06	871635.1	876580.7	942055.2	704493.06	871635.1	876580.7	
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-8	1.0	0.9892	2	7	5	7	0	1	3	3	0	1	2	2	0	1	3	3	1.6008717E7	1.0472353E7	1.6803712E7	1.9565268E7	1.5304557E7	1.1659151E7	1.6471418E7	1.5443332E7	
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-19	0.752	0.9907	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	305683.34	325888.38	332181.94	420687.1	305683.34	325888.38	332181.94	420687.1	
sp|P01717|LV325_HUMAN	P01717	LV325_HUMAN	IGLV3-25	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-25	1.0	0.9989	2	9	0	9	2	2	2	3	0	0	0	0	2	2	2	3	3656090.0	1865769.0	4514641.5	4768479.0	1594191.0	1767174.6	1940403.9	1989762.4	sp|P01718|LV327_HUMAN
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-30	1.0	0.9989	3	11	0	13	1	3	3	4	0	0	0	0	1	4	4	4	3.335557E7	2.8950992E7	3.1672744E7	3.0323844E7	1.7744316E7	1.6278476E7	2.0986724E7	2.0433778E7	sp|P01772|HV333_HUMAN, sp|P0DP02|HVC33_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9988	4	22	7	22	6	6	6	4	2	1	2	2	6	6	6	4	3.4787792E7	3.5061188E7	3.4687864E7	3.3436586E7	1.7154048E7	1.6719121E7	1.8915006E7	1.7984296E7	
sp|P01814|HV270_HUMAN	P01814	HV270_HUMAN	IGHV2-70	119	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 2-70	1.0	0.999	2	3	3	3	0	0	1	2	0	0	1	2	0	0	1	2	308026.53	361663.25	0.0	528634.1	308026.53	361663.25	0.0	528634.1	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.999	6	142	142	142	35	33	34	40	35	33	34	40	35	33	34	40	8.3844346E8	7.6619968E8	1.03469312E9	9.599568E8	4.57327232E8	3.87868064E8	4.22877184E8	4.14382688E8	
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 1	1.0	0.999	10	190	84	190	47	47	47	49	20	21	20	23	47	47	47	49	7.993984E8	8.5314445E8	9.2435328E8	9.3214662E8	3.26903424E8	3.12903936E8	3.74002496E8	3.61996448E8	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	8	65	58	125	17	16	14	18	15	15	12	16	34	30	29	32	5.09450432E8	4.48241408E8	5.20826432E8	4.88274816E8	2.23611136E8	1.53628896E8	1.89615632E8	1.83552976E8	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.9989	6	6	6	96	2	1	2	1	2	1	2	1	26	23	25	22	1.4504908E7	8846535.0	1.549631E7	1.0125459E7	1.0450273E7	8846535.0	1.1137608E7	1.0125459E7	
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 4	1.0	0.999	6	15	15	79	5	4	3	3	5	4	3	3	21	20	19	19	2.3832702E7	2.2880298E7	3.3573172E7	3.0291366E7	1.369255E7	1.4004981E7	1.8779562E7	1.6982198E7	
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant mu	1.0	0.999	7	18	18	18	6	5	4	3	6	5	4	3	6	5	4	3	3404895.2	2988379.0	2214226.5	2509456.8	1643375.9	1204335.8	1061938.6	1167227.5	
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 1	1.0	0.999	7	52	27	52	14	12	13	13	7	6	7	7	14	12	13	13	4.10681984E8	3.58371104E8	3.5082432E8	3.44949728E8	1.81567344E8	1.44661984E8	1.5628224E8	1.58732768E8	
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 2	0.9998	0.999	5	4	4	29	1	1	1	1	1	1	1	1	8	7	7	7	9092122.0	7842285.5	7302039.5	8330045.5	9092122.0	7842285.5	7302039.5	8330045.5	
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit delta	1.0	0.9989	10	4	4	29	1	3	0	0	1	3	0	0	9	14	3	3	926879.56	3064486.5	0.0	0.0	926879.56	1403423.5	0.0	0.0	
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	0.999	7	17	17	17	5	5	3	4	5	5	3	4	5	5	3	4	3927452.5	3775106.2	4256867.0	4626026.0	1541486.0	1629710.5	1777893.6	1994620.8	
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(III) chain	1.0	0.9989	2	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	443332.6	582853.75	1075030.9	866260.75	586435.1	770992.1	591270.75	351638.97	
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens	1:Experimental evidence at protein level	Prelamin-A/C	1.0	0.9924	3	6	6	6	3	2	0	1	3	2	0	1	3	2	0	1	1646861.2	1846772.8	263850.72	1091669.8	688992.2	711405.4	165505.92	449996.0	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0	0.999	27	213	213	213	56	52	51	54	56	52	51	54	56	52	51	54	4.2964096E8	5.26060384E8	3.92391808E8	3.670056E8	1.7935936E8	1.55007376E8	1.63251152E8	1.65055168E8	
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein E	1.0	0.999	28	252	252	252	64	65	56	67	64	65	56	67	64	65	56	67	6.7238579E8	6.4573888E8	8.6975834E8	8.3272166E8	3.03852896E8	2.53398448E8	3.233432E8	3.2595424E8	
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-II	1.0	0.999	5	24	24	24	5	6	6	7	5	6	6	7	5	6	6	7	1.50895808E8	1.16308768E8	1.16682456E8	1.12681432E8	7.4998272E7	6.7773144E7	7.4119096E7	7.2302216E7	
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-I	1.0	0.9989	4	14	14	14	4	3	4	3	4	3	4	3	4	3	4	3	1.157521E7	1.0206282E7	1.1584175E7	1.1442132E7	4696736.0	3899223.8	5065742.0	4551761.0	
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-II	1.0	0.9972	2	4	4	4	2	1	0	1	2	1	0	1	2	1	0	1	1297163.8	808423.44	1427878.0	1553587.2	751339.9	808423.44	828671.2	905149.9	
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-III	1.0	0.999	3	9	9	9	2	3	3	1	2	3	3	1	2	3	3	1	1.0099585E7	8250229.5	1.285819E7	1.0577547E7	6532989.0	5436452.0	6390629.0	6611252.5	
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen alpha chain	1.0	0.999	17	52	52	52	10	11	16	15	10	11	16	15	10	11	16	15	8773334.0	7594081.0	1.4200388E7	1.1195312E7	3670908.5	3061655.2	5565111.0	4922573.5	
