Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_7_1 Spectral Count	ALS_7_2 Spectral Count	ALS_7_3 Spectral Count	ALS_7_4 Spectral Count	ALS_7_1 Unique Spectral Count	ALS_7_2 Unique Spectral Count	ALS_7_3 Unique Spectral Count	ALS_7_4 Unique Spectral Count	ALS_7_1 Total Spectral Count	ALS_7_2 Total Spectral Count	ALS_7_3 Total Spectral Count	ALS_7_4 Total Spectral Count	ALS_7_1 Intensity	ALS_7_2 Intensity	ALS_7_3 Intensity	ALS_7_4 Intensity	ALS_7_1 MaxLFQ Intensity	ALS_7_2 MaxLFQ Intensity	ALS_7_3 MaxLFQ Intensity	ALS_7_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P00450|CERU_HUMAN	P00450	CERU_HUMAN	CP	1065	Homo sapiens	1:Experimental evidence at protein level	Ceruloplasmin	1.0	0.999	41	138	138	138	35	38	39	26	35	38	39	26	35	38	39	26	4.5355028E7	3.8149172E7	4.696236E7	4.1704032E7	2.239614E7	2.0049656E7	2.040705E7	2.2223286E7	
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, mitochondrial	0.7278	0.9874	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	181068.38	190180.58	0.0	0.0	0.0	0.0	
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate kinase 1	0.6998	0.9856	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00734|THRB_HUMAN	P00734	THRB_HUMAN	F2	622	Homo sapiens	1:Experimental evidence at protein level	Prothrombin	1.0	0.999	7	22	22	22	5	6	6	5	5	6	6	5	5	6	6	5	6162399.0	8939266.0	8802870.0	5993507.0	2389125.0	3893659.8	3459365.2	3559337.2	
sp|P00736|C1R_HUMAN	P00736	C1R_HUMAN	C1R	705	Homo sapiens	1:Experimental evidence at protein level	Complement C1r subcomponent	1.0	0.999	10	26	26	26	7	7	7	5	7	7	7	5	7	7	7	5	9371274.0	9131030.0	6989382.0	3573458.0	3807799.2	3179714.2	2820730.0	3532752.2	
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens	1:Experimental evidence at protein level	Haptoglobin	1.0	0.9989	11	26	9	26	7	4	6	9	1	1	3	4	7	4	6	9	1.4213848E7	8270930.5	1.2601688E7	1.8612192E7	6222919.0	3955526.5	7276077.0	8756159.0	
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor X	0.9999	0.997	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	579358.44	524975.0	0.0	292452.88	0.0	0.0	0.0	0.0	
sp|P00746|CFAD_HUMAN	P00746	CFAD_HUMAN	CFD	253	Homo sapiens	1:Experimental evidence at protein level	Complement factor D	1.0	0.9989	3	7	7	7	2	2	3	0	2	2	3	0	2	2	3	0	3032235.2	3220770.0	3828341.8	1006320.1	1516137.1	1484401.2	1349101.2	728781.6	
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens	1:Experimental evidence at protein level	Plasminogen	1.0	0.999	9	30	24	30	5	7	10	8	4	6	8	6	5	7	10	8	9084649.0	7969654.0	1.302719E7	1.3901144E7	6213280.0	5262900.5	6707378.0	7565030.0	
sp|P00748|FA12_HUMAN	P00748	FA12_HUMAN	F12	615	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor XII	1.0	0.9987	3	10	10	10	3	2	3	2	3	2	3	2	3	2	3	2	2745306.5	1411831.0	2336377.8	1245470.2	995079.75	802979.3	907247.56	1269260.6	
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	Homo sapiens	1:Experimental evidence at protein level	Complement factor B	1.0	0.999	24	72	72	72	15	18	24	15	15	18	24	15	15	18	24	15	2.2390762E7	1.7977596E7	2.0728218E7	2.3934788E7	7847415.0	6814804.5	1.0047399E7	1.2270952E7	
sp|P01008|ANT3_HUMAN	P01008	ANT3_HUMAN	SERPINC1	464	Homo sapiens	1:Experimental evidence at protein level	Antithrombin-III	1.0	0.999	23	98	98	98	24	24	24	26	24	24	24	26	24	24	24	26	2.000777E7	2.183174E7	1.9515168E7	2.437218E7	8371733.5	9517284.0	8185753.0	9367920.0	
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antitrypsin	1.0	0.999	33	185	183	185	46	50	49	40	46	50	48	39	46	50	49	40	5.17464832E8	4.6211648E8	6.454048E8	7.0932915E8	2.42382848E8	2.41290912E8	2.9309424E8	2.55230416E8	
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antichymotrypsin	1.0	0.999	18	85	85	85	22	23	23	17	22	23	23	17	22	23	23	17	9.1567912E7	7.6638648E7	8.4237E7	9.825024E7	3.4656436E7	3.4190396E7	3.7112872E7	3.0326512E7	
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	Homo sapiens	1:Experimental evidence at protein level	Angiotensinogen	1.0	0.999	15	71	71	71	20	19	16	16	20	19	16	16	20	19	16	16	1.13591232E8	1.10968288E8	1.12023072E8	1.07179456E8	5.3273636E7	4.9224316E7	4.4930564E7	4.7140984E7	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.999	51	228	196	228	55	62	56	55	47	53	49	47	55	62	56	55	4.9919404E7	3.7914932E7	4.0777112E7	3.6309632E7	1.8004024E7	1.6021964E7	1.4897879E7	1.403096E7	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	92	427	426	427	107	117	108	95	107	117	108	94	107	117	108	95	1.000322E8	8.7722216E7	8.6550712E7	7.2692848E7	3.822522E7	3.7832676E7	3.4180388E7	3.2633664E7	
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	Homo sapiens	1:Experimental evidence at protein level	Complement C5	1.0	0.999	19	37	37	37	5	8	8	16	5	8	8	16	5	8	8	16	2215456.0	1814358.5	1642263.6	1800614.8	867781.75	750457.06	776536.2	865358.9	
sp|P01033|TIMP1_HUMAN	P01033	TIMP1_HUMAN	TIMP1	207	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 1	1.0	0.9986	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	3213595.5	3608090.8	2634802.5	3233042.8	2251761.8	2813041.0	2197213.2	2673435.8	
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens	1:Experimental evidence at protein level	Cystatin-C	1.0	0.999	7	38	38	38	10	10	9	9	10	10	9	9	10	10	9	9	3.86962048E8	3.74145312E8	2.15756944E8	3.82401504E8	1.93155488E8	2.71687648E8	1.96487264E8	1.48417968E8	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	8	27	27	27	7	7	7	6	7	7	7	6	7	7	7	6	2.7777704E7	2.5283894E7	2.7972542E7	2.7258534E7	1.4110051E7	1.4952633E7	1.1103216E7	1.2551168E7	
sp|P01127|PDGFB_HUMAN	P01127	PDGFB_HUMAN	PDGFB	241	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit B	0.8455	0.9938	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	201153.52	265131.3	191994.31	0.0	0.0	0.0	0.0	
sp|P01210|PENK_HUMAN	P01210	PENK_HUMAN	PENK	267	Homo sapiens	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	4	12	12	12	3	3	2	4	3	3	2	4	3	3	2	4	7859314.0	5265477.0	1.17523E7	1.047307E7	3796490.5	3911183.5	4770829.0	4517194.5	
sp|P01303|NPY_HUMAN	P01303	NPY_HUMAN	NPY	97	Homo sapiens	1:Experimental evidence at protein level	Pro-neuropeptide Y	1.0	0.9978	2	7	7	7	0	2	2	3	0	2	2	3	0	2	2	3	1684187.0	1281675.0	2103896.0	2580022.8	785300.5	564132.75	1486623.6	1713810.9	
sp|P01344|IGF2_HUMAN	P01344	IGF2_HUMAN	IGF2	180	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor II	0.8999	0.9962	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	632324.2	649017.44	574883.94	357023.4	0.0	0.0	0.0	0.0	
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin J chain	0.8308	0.9931	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	638163.0	442865.97	982140.6	0.0	0.0	0.0	0.0	0.0	
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-33	0.9709	0.999	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	4382378.0	3508461.8	3307820.8	2316814.5	0.0	0.0	0.0	0.0	sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-39	1.0	0.999	2	6	0	6	1	2	2	1	0	0	0	0	1	2	2	1	7834594.5	6909197.0	2194452.0	2471171.5	5550739.5	4042499.2	1868301.9	0.0	sp|P04432|KVD39_HUMAN
sp|P01599|KV117_HUMAN	P01599	KV117_HUMAN	IGKV1-17	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-17	1.0	0.999	2	7	3	7	2	2	1	2	1	1	0	1	2	2	1	2	2818020.0	2966042.8	2963765.5	1960318.2	1808753.5	1749589.1	1784772.6	1263470.1	
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-5	0.9538	0.9984	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	3007739.8	2540017.8	5959899.5	5984764.5	0.0	0.0	0.0	0.0	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	1.0	0.999	3	11	7	11	3	3	3	2	2	2	2	1	3	3	3	2	6.7410432E7	5.5521488E7	5.3320276E7	3.4656236E7	4.9137468E7	4.014718E7	3.733536E7	2.1668144E7	
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-47	1.0	0.999	2	7	4	7	2	2	2	1	1	1	1	1	2	2	2	1	1.2601233E7	1.1023975E7	9582145.0	8376476.5	1.0930252E7	9508149.0	7751610.5	5922991.0	
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-51	1.0	0.9966	2	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	2669262.0	2294143.0	1.095392E7	7788855.0	2143214.8	1840740.9	6110104.5	4975019.0	
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-40	0.8254	0.9929	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1767455.8	1403592.0	1099841.8	649583.7	0.0	0.0	0.0	0.0	
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-8	1.0	0.9971	2	9	6	9	3	2	2	2	2	1	1	2	3	2	2	2	4091909.8	3366104.2	1.7341132E7	1.3312519E7	6446153.0	5326333.5	6991237.5	4490364.5	
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-19	0.9999	0.9983	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	310267.0	218710.2	728867.1	548163.9	0.0	0.0	0.0	0.0	
sp|P01721|LV657_HUMAN	P01721	LV657_HUMAN	IGLV6-57	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 6-57	0.9714	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1449777.9	2034886.6	1139373.1	732297.2	0.0	0.0	0.0	0.0	
sp|P01742|HV169_HUMAN	P01742	HV169_HUMAN	IGHV1-69	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 1-69	0.9659	0.9988	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	881940.4	0.0	0.0	635852.94	0.0	0.0	0.0	0.0	
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-30	1.0	0.9989	3	10	0	12	3	2	2	3	0	0	0	0	4	3	2	3	3.1446022E7	2.5072204E7	3.2743346E7	2.767586E7	1.8637672E7	1.4413622E7	1.8568132E7	1.5936748E7	sp|P01772|HV333_HUMAN, sp|P0DP02|HVC33_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9984	4	13	4	13	4	2	3	4	1	0	1	2	4	2	3	4	2.7398508E7	2.4179796E7	1.3746068E7	2.4550048E7	1.0819625E7	1.0351358E7	1.3271372E7	1.2720422E7	
sp|P01817|HV205_HUMAN	P01817	HV205_HUMAN	IGHV2-5	119	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 2-5	0.9999	0.9983	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	235461.23	0.0	0.0	869695.56	0.0	0.0	0.0	0.0	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.999	6	26	26	26	6	6	7	7	6	6	7	7	6	6	7	7	3.65809664E8	6.315529E8	6.4530778E8	4.4830144E8	3.25728384E8	2.98642752E8	2.83376096E8	2.737256E8	
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 1	1.0	0.999	10	50	21	50	12	13	13	12	5	5	6	5	12	13	13	12	7.3521549E8	8.1808672E8	8.8566854E8	8.3225286E8	4.05906784E8	4.35100832E8	4.05650656E8	2.64504528E8	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	7	24	21	36	5	7	6	6	5	6	5	5	8	10	9	9	2.9586832E8	3.21876416E8	3.51975488E8	3.59525984E8	1.7578608E8	2.03577344E8	1.2612E8	1.06171312E8	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.999	6	7	7	32	2	2	2	1	2	2	2	1	7	9	8	8	9674203.0	7860062.0	7995510.0	3143533.2	6966560.5	5861177.0	5553646.0	0.0	
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 4	1.0	0.9989	6	12	12	33	2	4	3	3	2	4	3	3	7	10	8	8	3.721724E7	3.4361468E7	3.4769184E7	3.1439844E7	2.3795536E7	2.3240066E7	2.4442626E7	2.0840272E7	
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant mu	1.0	0.9988	10	24	24	24	5	7	7	5	5	7	7	5	5	7	7	5	5166761.0	3845589.5	4593212.0	5292919.0	2241177.8	1622067.1	1796784.8	2143485.2	
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 1	1.0	0.999	8	28	11	28	7	6	7	8	3	2	3	3	7	6	7	8	2.30969408E8	1.95417792E8	2.0399184E8	1.41736864E8	8.5068992E7	7.369372E7	8.526676E7	8.3348208E7	
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 2	0.9999	0.999	6	2	2	19	1	1	0	0	1	1	0	0	5	5	4	5	2116785.8	1905634.5	1961963.9	2265419.2	0.0	0.0	0.0	0.0	
sp|P01880|IGHD_HUMAN	P01880	IGHD_HUMAN	IGHD	430	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant delta	1.0	0.9969	2	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	2329962.0	1711998.8	953345.7	803623.1	1858160.0	1256277.9	682847.25	497406.94	
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit delta	0.998	0.9839	4	1	1	13	0	0	0	1	0	0	0	1	2	3	4	4	0.0	0.0	0.0	260929.97	0.0	0.0	0.0	0.0	
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	0.9982	9	16	16	16	2	3	3	8	2	3	3	8	2	3	3	8	2831632.2	2307581.5	3067400.5	3006466.5	1235178.8	972687.75	1191005.8	1357862.1	
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(III) chain	1.0	0.999	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	3	922973.75	426743.25	878798.1	1231962.6	407146.72	251895.23	343182.62	494734.56	
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens	1:Experimental evidence at protein level	Prelamin-A/C	1.0	0.993	3	5	5	5	0	0	2	3	0	0	2	3	0	0	2	3	542914.1	320235.56	1193900.5	1002114.9	251637.16	132499.9	472277.16	444095.03	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0	0.999	25	127	127	127	28	33	33	33	28	33	33	33	28	33	33	33	6.2793286E8	3.25941216E8	4.01923392E8	4.65841536E8	1.86097136E8	1.70475632E8	1.8721312E8	1.63213472E8	
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein E	1.0	0.999	25	121	121	121	27	30	33	31	27	30	33	31	27	30	33	31	2.774608E8	2.7117984E8	3.46351232E8	3.33101856E8	1.09653728E8	1.03001216E8	1.49619856E8	1.40032704E8	
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-II	1.0	0.999	5	24	24	24	6	6	6	6	6	6	6	6	6	6	6	6	8.03668E7	8.0744416E7	1.3731136E8	1.50499776E8	4.7814064E7	4.40725E7	7.7945952E7	8.0622824E7	
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-I	1.0	0.9989	4	16	16	16	3	5	5	3	3	5	5	3	3	5	5	3	1.6295077E7	1.4052956E7	1.8482724E7	1.516859E7	6781551.0	6119973.5	8726274.0	7865264.0	
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-II	1.0	0.999	3	8	8	8	1	2	3	2	1	2	3	2	1	2	3	2	2014103.4	6644435.0	5954009.5	2093394.9	2113789.2	2088256.6	2506774.0	2144582.2	
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-III	1.0	0.999	3	11	11	11	3	3	2	3	3	3	2	3	3	3	2	3	1.3865543E7	1.220404E7	1.3044871E7	1.487007E7	6594500.5	5833990.5	7392953.0	8731268.0	
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen alpha chain	1.0	0.999	18	49	49	49	10	12	13	14	10	12	13	14	10	12	13	14	7438813.0	5240988.5	9636031.0	7771670.0	3070288.5	2500521.0	4063320.0	4254140.5	
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen beta chain	1.0	0.999	13	46	46	46	12	13	12	9	12	13	12	9	12	13	12	9	1.081958E7	1.6449277E7	9184125.0	7332470.5	5922240.5	5601176.5	5797444.0	4266330.0	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0	0.999	15	51	51	51	14	13	12	12	14	13	12	12	14	13	12	12	1.2525797E7	1.4139794E7	1.423253E7	9198360.0	7803778.0	7336605.5	7134611.5	4699450.0	
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit A	1.0	0.9857	3	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	4092503.2	6181605.5	2436858.5	1026227.4	1952838.0	1688375.6	2044510.8	1912967.8	
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit B	1.0	0.9989	6	15	15	15	2	4	3	6	2	4	3	6	2	4	3	6	1.0469424E7	8246097.0	9406001.0	8033498.0	4626586.5	4140380.0	5048955.0	4980082.0	
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit C	1.0	0.999	3	10	10	10	2	2	3	3	2	2	3	3	2	2	3	3	1.148784E7	1.0248693E7	1.0337827E7	1.138702E7	5562551.5	4909791.5	4249111.0	4742694.5	
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	Homo sapiens	1:Experimental evidence at protein level	Complement component C9	1.0	0.999	12	31	30	31	6	7	10	8	6	6	10	8	6	7	10	8	9870878.0	6772300.5	5193714.0	7423498.5	3290811.5	3036597.5	2958171.0	3292280.8	
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	Homo sapiens	1:Experimental evidence at protein level	Beta-2-glycoprotein 1	1.0	0.9979	6	15	15	15	2	4	5	4	2	4	5	4	2	4	5	4	1.527664E7	1.339749E7	2.5944136E7	2.3074008E7	6759891.0	6831163.5	1.4280793E7	1.1882146E7	
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich alpha-2-glycoprotein	1.0	0.999	10	29	29	29	6	7	8	8	6	7	8	8	6	7	8	8	8658627.0	7811264.0	7612793.0	7598774.0	3652426.5	3121442.0	3718262.5	4571551.5	
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens	1:Experimental evidence at protein level	Fibronectin	1.0	0.999	54	163	163	163	38	47	41	37	38	47	41	37	38	47	41	37	1.7884064E7	1.7516596E7	1.727063E7	1.2710924E7	6489293.5	6647547.5	6300367.5	5920815.5	
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	Homo sapiens	1:Experimental evidence at protein level	Retinol-binding protein 4	1.0	0.999	4	16	16	16	4	4	5	3	4	4	5	3	4	4	5	3	1.753987E7	1.7467004E7	8683103.0	4545935.5	6381250.0	6323811.5	3932510.2	3296890.0	
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens	1:Experimental evidence at protein level	Protein AMBP	1.0	0.9987	4	13	13	13	3	4	3	3	3	4	3	3	3	4	3	3	8246741.0	8186856.0	9546164.0	1.0050933E7	3673399.5	3349301.0	4237678.5	4950955.5	
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 1	1.0	0.999	7	32	32	40	9	9	8	6	9	9	8	6	11	11	10	8	1.37039152E8	1.21977104E8	1.04071872E8	1.01254128E8	6.2809864E7	5.4803192E7	4.6565416E7	5.2305928E7	
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-HS-glycoprotein	1.0	0.999	3	21	21	21	5	6	5	5	5	6	5	5	5	6	5	5	6.122382E7	7.6781352E7	8.8459984E7	6.8433808E7	7.2234608E7	7.899432E7	4.3184788E7	6781929.0	
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	Homo sapiens	1:Experimental evidence at protein level	Transthyretin	1.0	0.999	8	47	47	47	12	13	12	10	12	13	12	10	12	13	12	10	1.0997836E8	1.3401168E8	9.1261496E7	6.2687952E7	6.428464E7	8.3047336E7	5.1386276E7	3.020119E7	
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens	1:Experimental evidence at protein level	Albumin	1.0	0.999	38	162	140	162	40	43	41	38	35	38	35	32	40	43	41	38	2.52275302E9	8.4764442E9	8.7950541E9	9.2753267E8	3.22274893E9	2.93470643E9	3.02261043E9	2.0321024E9	
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	Homo sapiens	1:Experimental evidence at protein level	Vitamin D-binding protein	1.0	0.999	14	54	54	54	11	14	14	15	11	14	14	15	11	14	14	15	4.5438672E7	2.0500894E7	7.9517416E7	8.7392888E7	2.6019458E7	2.123415E7	2.9009022E7	2.795765E7	
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens	1:Experimental evidence at protein level	Serotransferrin	1.0	0.999	24	156	156	156	39	42	41	34	39	42	41	34	39	42	41	34	8.1519616E8	8.0675674E8	6.9495738E8	3.71056576E8	3.0003984E8	3.1424064E8	3.7326896E8	2.13043184E8	
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens	1:Experimental evidence at protein level	Hemopexin	1.0	0.999	13	59	52	59	16	16	15	12	14	14	13	11	16	16	15	12	1.2461196E8	9.801684E7	1.24518496E8	1.07694112E8	7.0215296E7	6.1438056E7	7.0898152E7	4.4563616E7	
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	Homo sapiens	1:Experimental evidence at protein level	Plasma kallikrein	1.0	0.9784	3	4	4	4	0	0	2	2	0	0	2	2	0	0	2	2	730111.5	513952.75	1190060.9	1467772.0	474532.12	325648.7	700104.75	841013.75	
