Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_2_1 Spectral Count	ALS_2_2 Spectral Count	ALS_2_3 Spectral Count	ALS_2_4 Spectral Count	ALS_2_1 Unique Spectral Count	ALS_2_2 Unique Spectral Count	ALS_2_3 Unique Spectral Count	ALS_2_4 Unique Spectral Count	ALS_2_1 Total Spectral Count	ALS_2_2 Total Spectral Count	ALS_2_3 Total Spectral Count	ALS_2_4 Total Spectral Count	ALS_2_1 Intensity	ALS_2_2 Intensity	ALS_2_3 Intensity	ALS_2_4 Intensity	ALS_2_1 MaxLFQ Intensity	ALS_2_2 MaxLFQ Intensity	ALS_2_3 MaxLFQ Intensity	ALS_2_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	Homo sapiens	1:Experimental evidence at protein level	Polypyrimidine tract-binding protein 3	0.8187	0.9929	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	253754.4	0.0	288201.97	677576.75	0.0	0.0	0.0	0.0	sp|P26599|PTBP1_HUMAN, sp|Q9UKA9|PTBP2_HUMAN
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase A chain	1.0	0.9987	5	12	12	12	2	3	2	5	2	3	2	5	2	3	2	5	1817653.5	1607614.4	1858406.5	3514973.5	701504.8	621004.25	703713.7	1238555.6	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0	0.999	3	9	9	9	2	2	3	2	2	2	3	2	2	2	3	2	6.8731872E7	6.989388E7	7.4737096E7	5.9696396E7	2.6518722E7	2.7730292E7	2.953658E7	2.4610654E7	
sp|P00450|CERU_HUMAN	P00450	CERU_HUMAN	CP	1065	Homo sapiens	1:Experimental evidence at protein level	Ceruloplasmin	1.0	0.999	38	164	164	164	37	40	44	43	37	40	44	43	37	40	44	43	7.407604E7	8.4531944E7	7.8582784E7	8.9823376E7	2.9696542E7	3.3684704E7	3.089366E7	3.1303526E7	
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, mitochondrial	0.5669	0.9758	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	4631083.5	0.0	0.0	0.0	0.0	
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate kinase 1	0.464	0.9639	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	105556.9	77260.89	76756.72	413954.72	0.0	0.0	0.0	0.0	
sp|P00734|THRB_HUMAN	P00734	THRB_HUMAN	F2	622	Homo sapiens	1:Experimental evidence at protein level	Prothrombin	1.0	0.9989	6	24	24	24	6	3	7	8	6	3	7	8	6	3	7	8	1.5791685E7	6048377.0	1.493598E7	1.3587484E7	5205985.5	2212420.5	5250646.5	4966683.5	
sp|P00736|C1R_HUMAN	P00736	C1R_HUMAN	C1R	705	Homo sapiens	1:Experimental evidence at protein level	Complement C1r subcomponent	1.0	0.999	11	31	31	31	7	7	7	10	7	7	7	10	7	7	7	10	2.32302624E8	2.40271216E8	2.55381584E8	2.42124368E8	2.37909872E8	2.52407584E8	2.47937392E8	2.10249824E8	
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens	1:Experimental evidence at protein level	Haptoglobin	1.0	0.999	16	57	28	57	14	12	14	17	7	6	7	8	14	12	14	17	5.1563964E7	5.1321984E7	4.9399476E7	5.1622164E7	4.5782564E7	4.4235164E7	4.977948E7	4.972658E7	
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor X	0.9998	0.9958	2	4	4	4	1	1	2	0	1	1	2	0	1	1	2	0	389117.16	498714.2	879309.2	321966.25	0.0	267237.25	471344.34	0.0	
sp|P00746|CFAD_HUMAN	P00746	CFAD_HUMAN	CFD	253	Homo sapiens	1:Experimental evidence at protein level	Complement factor D	1.0	0.9988	5	14	14	14	3	3	2	6	3	3	2	6	3	3	2	6	4063304.0	4518985.0	4250312.0	6943397.0	1650417.8	1828635.0	1607029.4	2659851.8	
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens	1:Experimental evidence at protein level	Plasminogen	1.0	0.999	9	42	34	42	10	11	11	10	8	9	9	8	10	11	11	10	1.4496736E7	1.7467196E7	1.6989306E7	1.5971468E7	9163974.0	1.0610796E7	1.0054885E7	1.031671E7	
sp|P00748|FA12_HUMAN	P00748	FA12_HUMAN	F12	615	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor XII	1.0	0.999	5	17	17	17	5	5	4	3	5	5	4	3	5	5	4	3	3998154.5	4459519.0	4784405.0	5487696.0	1711870.8	1786827.8	1728830.6	2304227.2	
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	Homo sapiens	1:Experimental evidence at protein level	Complement factor B	1.0	0.999	25	103	103	103	25	26	23	29	25	26	23	29	25	26	23	29	4.0503232E7	4.0648048E7	4.3494232E7	3.9812628E7	1.5336609E7	1.6429066E7	1.5308091E7	1.5058074E7	
sp|P01008|ANT3_HUMAN	P01008	ANT3_HUMAN	SERPINC1	464	Homo sapiens	1:Experimental evidence at protein level	Antithrombin-III	1.0	0.999	21	107	107	107	26	27	27	27	26	27	27	27	26	27	27	27	2.4393426E7	2.6368492E7	2.5926676E7	2.6503816E7	1.1088501E7	1.2059393E7	1.2405941E7	1.1284307E7	
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antitrypsin	1.0	0.999	33	211	207	211	50	55	50	56	49	54	49	55	50	55	50	56	6.519911E8	7.1742528E8	7.5978803E8	9.8222528E8	2.62836512E8	2.97879808E8	3.20194656E8	3.00643456E8	
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antichymotrypsin	1.0	0.999	18	93	93	93	23	23	22	25	23	23	22	25	23	23	22	25	1.0258936E8	1.11097456E8	1.14185952E8	1.12101784E8	4.3745452E7	4.4921996E7	4.6171324E7	4.9109184E7	
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	Homo sapiens	1:Experimental evidence at protein level	Angiotensinogen	1.0	0.999	16	91	91	91	23	23	21	24	23	23	21	24	23	23	21	24	1.97222528E8	1.9616352E8	1.73881536E8	1.98113296E8	7.3637464E7	8.1137592E7	6.6782352E7	8.1517552E7	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.999	52	234	203	234	58	58	55	63	51	51	47	54	58	58	55	63	6.3316424E7	5.7758664E7	5.9556544E7	7.827788E7	2.4620592E7	2.5750712E7	2.4369888E7	2.6384714E7	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	93	492	490	492	118	120	121	133	118	120	120	132	118	120	121	133	1.43661648E8	1.50533744E8	1.50816912E8	2.22041888E8	6.305222E7	6.4761068E7	6.4695024E7	6.6288724E7	
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	Homo sapiens	1:Experimental evidence at protein level	Complement C5	1.0	0.999	22	52	52	52	12	17	10	13	12	17	10	13	12	17	10	13	2628660.5	2896360.0	2503255.2	3058883.5	1197595.5	1176611.8	1188071.6	1234506.8	
sp|P01033|TIMP1_HUMAN	P01033	TIMP1_HUMAN	TIMP1	207	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 1	1.0	0.998	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	5040922.0	4833699.0	4029149.5	4822285.0	3768264.5	4025433.2	3115033.0	3458454.2	
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens	1:Experimental evidence at protein level	Cystatin-C	1.0	0.999	7	45	45	45	10	13	10	12	10	13	10	12	10	13	10	12	7.6210662E8	8.3730592E8	7.5737152E8	7.8389338E8	4.38822656E8	4.8235744E8	4.33752032E8	4.31760864E8	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	9	33	33	33	8	8	8	9	8	8	8	9	8	8	8	9	3.8669132E7	3.3362856E7	3.6745672E7	5.2628796E7	1.5880859E7	1.658278E7	1.6719625E7	2.0188354E7	
sp|P01127|PDGFB_HUMAN	P01127	PDGFB_HUMAN	PDGFB	241	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit B	1.0	0.9981	1	4	4	4	1	1	0	2	1	1	0	2	1	1	0	2	1209748.2	1297900.1	1714143.4	1281591.6	0.0	0.0	1265825.2	979944.8	
sp|P01210|PENK_HUMAN	P01210	PENK_HUMAN	PENK	267	Homo sapiens	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	4	15	15	15	4	3	4	4	4	3	4	4	4	3	4	4	1.9387652E7	1.9999946E7	2.0602572E7	1.9390418E7	1.0328328E7	9687718.0	1.0330345E7	9737821.0	
sp|P01303|NPY_HUMAN	P01303	NPY_HUMAN	NPY	97	Homo sapiens	1:Experimental evidence at protein level	Pro-neuropeptide Y	1.0	0.9988	2	11	11	11	3	2	3	3	3	2	3	3	3	2	3	3	2249770.5	2928796.5	2360465.0	3624327.0	894221.8	1180188.6	929460.9	1496350.0	
sp|P01344|IGF2_HUMAN	P01344	IGF2_HUMAN	IGF2	180	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor II	0.8443	0.9941	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	744317.25	561470.9	637616.3	691221.44	0.0	0.0	0.0	0.0	
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-33	0.9699	0.999	1	4	0	4	1	1	1	1	0	0	0	0	1	1	1	1	4552647.5	4519042.5	4254813.0	3433516.5	0.0	0.0	0.0	0.0	sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-39	0.9999	0.999	2	5	0	5	0	2	1	2	0	0	0	0	0	2	1	2	6003762.0	6542185.5	1958795.0	1981777.4	3317120.2	3694088.5	1485015.1	1502662.8	sp|P04432|KVD39_HUMAN
sp|P01599|KV117_HUMAN	P01599	KV117_HUMAN	IGKV1-17	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-17	1.0	0.999	2	6	2	6	2	2	1	1	1	1	0	0	2	2	1	1	4017335.8	3751243.8	4437868.0	3656828.0	2860783.2	2653366.8	2861490.8	2587762.8	
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-5	0.9999	0.9975	2	6	6	6	2	1	2	1	2	1	2	1	2	1	2	1	1.0437575E7	1.0798012E7	1.1173169E7	9378429.0	7644458.0	8102465.5	8278217.0	7182998.5	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	1.0	0.999	3	12	8	12	3	3	3	3	2	2	2	2	3	3	3	3	5.437726E7	6.409968E7	5.4020192E7	5.8766132E7	3.520902E7	4.0448148E7	3.5032492E7	3.6733216E7	
sp|P01624|KV315_HUMAN	P01624	KV315_HUMAN	IGKV3-15	115	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-15	0.9956	0.999	2	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	2.4625196E7	2.5148302E7	2.2860528E7	2.639079E7	1.849598E7	1.9151422E7	1.8020232E7	1.9809624E7	
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-47	1.0	0.999	2	8	4	8	2	2	2	2	1	1	1	1	2	2	2	2	9540875.0	1.0939049E7	9054672.0	1.1719401E7	8538957.0	8766558.0	9446655.0	1.0251394E7	
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-51	0.9999	0.9913	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	6003074.0	9041018.0	3046496.2	1.063754E7	3703468.2	5448131.5	0.0	6136939.5	
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-40	0.7896	0.9914	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	865242.75	1416674.5	848500.8	987822.75	0.0	0.0	0.0	0.0	
sp|P01705|LV223_HUMAN	P01705	LV223_HUMAN	IGLV2-23	113	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-23	0.5968	0.9786	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	310962.9	0.0	0.0	261438.38	0.0	0.0	0.0	0.0	
sp|P01706|LV211_HUMAN	P01706	LV211_HUMAN	IGLV2-11	119	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-11	0.9401	0.9921	2	1	1	3	0	0	0	1	0	0	0	1	0	1	1	1	180548.5	55200.027	0.0	291182.4	0.0	0.0	0.0	0.0	
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-8	1.0	0.9952	2	8	6	8	2	2	3	1	2	1	2	1	2	2	3	1	1.021743E7	1.1608702E7	1.289462E7	1.2895794E7	9335740.0	9996515.0	8705597.0	1.092644E7	
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-19	0.9995	0.9933	1	4	4	4	1	2	0	1	1	2	0	1	1	2	0	1	601792.4	1827098.2	2176608.5	646398.2	0.0	1303904.2	1490498.0	0.0	
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-30	1.0	0.9987	2	10	0	10	2	3	2	3	0	0	0	0	2	3	2	3	2.3275532E7	2.43217E7	2.006539E7	3.5372512E7	1.3683232E7	1.2788058E7	1.1098593E7	2.9714076E7	sp|P01772|HV333_HUMAN, sp|P0DP02|HVC33_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9984	2	10	4	10	2	2	3	3	1	1	1	1	2	2	3	3	1.5270316E7	1.7850816E7	1.1123929E7	1.5075964E7	7529114.0	8326651.0	5284063.0	7144318.5	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.999	6	23	23	23	5	6	6	6	5	6	6	6	5	6	6	6	6.3682688E8	4.22576704E8	6.7433574E8	3.47173312E8	3.04182112E8	2.79561568E8	2.94287968E8	3.20718336E8	
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 1	1.0	0.999	9	45	19	45	11	11	11	12	4	5	5	5	11	11	11	12	1.02150918E9	1.10537792E9	9.7699379E8	1.14087475E9	4.18438912E8	3.92692672E8	3.5510592E8	4.52396768E8	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	7	26	22	38	6	8	6	6	5	7	5	5	9	11	9	9	1.59686016E8	1.65058336E8	1.60597024E8	1.59250784E8	6.5138028E7	6.845892E7	6.1827584E7	6.2169712E7	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.999	6	6	6	31	2	2	1	1	2	2	1	1	8	8	7	8	1.2122308E7	1.1650652E7	8434528.0	6792613.0	9222747.0	8631977.0	0.0	0.0	
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 4	1.0	0.9989	5	6	6	24	2	2	1	1	2	2	1	1	7	6	5	6	7850335.0	1.1903823E7	9082611.0	9503290.0	0.0	0.0	0.0	0.0	
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant mu	1.0	0.9989	3	11	11	11	2	3	3	3	2	3	3	3	2	3	3	3	1784584.5	1819077.5	1585951.5	1208699.8	899613.1	920809.75	767077.44	794698.3	
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 1	1.0	0.999	6	23	8	23	6	5	6	6	2	2	2	2	6	5	6	6	6.9167304E7	7.3528304E7	7.361944E7	8.1172128E7	3.081295E7	3.1277284E7	3.2654284E7	3.5820904E7	
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	0.999	6	14	14	14	2	4	3	5	2	4	3	5	2	4	3	5	4379647.5	3790280.5	3723242.8	4277242.0	1746614.1	1506439.1	1520755.0	1799888.6	
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(III) chain	1.0	0.9956	3	5	5	5	1	1	2	1	1	1	2	1	1	1	2	1	1621122.6	746001.9	1388067.0	1224389.0	740501.5	483616.1	629919.44	534244.06	
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens	1:Experimental evidence at protein level	Prelamin-A/C	1.0	0.9865	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	4	181450.95	181743.17	184299.84	457168.28	0.0	0.0	0.0	0.0	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0	0.999	26	134	134	134	33	34	31	36	33	34	31	36	33	34	31	36	4.25854912E8	4.68408896E8	3.74764928E8	4.40923104E8	1.69575744E8	1.78299392E8	1.61044848E8	1.70378384E8	
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein E	1.0	0.999	26	136	136	136	34	32	35	35	34	32	35	35	34	32	35	35	6.2613562E8	3.76893312E8	6.1177101E8	6.4268358E8	2.41221424E8	2.2213272E8	2.4791136E8	2.29319424E8	
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-II	1.0	0.999	6	25	25	25	6	7	5	7	6	7	5	7	6	7	5	7	1.60784944E8	1.5807528E8	1.65920352E8	1.64831872E8	9.2625504E7	9.2525696E7	9.4714736E7	8.9363784E7	
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-I	1.0	0.9988	4	18	18	18	5	4	4	5	5	4	4	5	5	4	4	5	2.4119704E7	2.4578182E7	2.0430844E7	2.1387906E7	1.0127797E7	1.032315E7	8604989.0	7901682.5	
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-II	1.0	0.9981	3	6	6	6	1	2	1	2	1	2	1	2	1	2	1	2	2619929.5	1326625.9	2777071.5	2785578.2	1854480.1	2731986.2	2078368.1	2060673.5	
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-III	1.0	0.999	3	12	12	12	3	3	3	3	3	3	3	3	3	3	3	3	1.6290262E7	1.6887126E7	1.4180271E7	1.8642318E7	9865452.0	9446780.0	8508051.0	1.1228433E7	
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen alpha chain	1.0	0.999	20	65	65	65	16	16	13	20	16	16	13	20	16	16	13	20	1.8650976E7	1.763736E7	1.5287E7	1.3592964E7	7153467.0	6268913.5	6407366.0	6951229.0	
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen beta chain	1.0	0.999	14	61	61	61	16	12	12	21	16	12	12	21	16	12	12	21	1.6373132E7	2.9120374E7	2.4342928E7	1.6158076E7	1.2099292E7	9170996.0	1.0123764E7	1.3141588E7	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0	0.999	15	54	54	54	16	10	11	17	16	10	11	17	16	10	11	17	2.6871132E7	2.180864E7	2.3064068E7	2.4493498E7	1.1485837E7	7691531.5	9215370.0	1.1270291E7	
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit A	0.9994	0.9866	2	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	2252081.5	5014903.5	1935145.5	2125067.0	1919002.2	3308000.8	1700316.6	1613116.1	
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit B	1.0	0.999	4	16	16	16	4	4	3	5	4	4	3	5	4	4	3	5	1.3689332E7	1.5217706E7	1.4583862E7	1.0706937E7	6825487.0	7053685.0	6593331.5	6023586.5	
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit C	1.0	0.9984	3	7	7	7	1	1	3	2	1	1	3	2	1	1	3	2	1.0126905E7	1.0151318E7	9729108.0	9181231.0	6205368.5	6729458.0	6171438.5	5776190.0	
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	Homo sapiens	1:Experimental evidence at protein level	Complement component C9	1.0	0.999	14	53	49	53	13	11	15	14	12	10	14	13	13	11	15	14	1.3493684E7	1.0777907E7	1.2002971E7	1.0929472E7	4853690.0	4042307.8	5395469.5	4714389.5	
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	Homo sapiens	1:Experimental evidence at protein level	Beta-2-glycoprotein 1	1.0	0.9987	7	22	22	22	5	7	6	4	5	7	6	4	5	7	6	4	2.6851992E7	3.0626098E7	3.2169714E7	2.5955676E7	1.2390305E7	1.4559589E7	1.4623411E7	1.2083104E7	
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich alpha-2-glycoprotein	1.0	0.999	11	40	40	40	9	12	8	11	9	12	8	11	9	12	8	11	1.6373356E7	2.0375234E7	1.8052024E7	2.074048E7	6697114.0	7528678.0	7064692.0	8038829.0	
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens	1:Experimental evidence at protein level	Fibronectin	1.0	0.999	56	200	200	200	53	45	49	53	53	45	49	53	53	45	49	53	2.9871872E7	2.0108258E7	3.0591624E7	3.6593944E7	1.1593435E7	8360930.0	1.0801317E7	1.2042509E7	
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	Homo sapiens	1:Experimental evidence at protein level	Retinol-binding protein 4	1.0	0.9986	4	14	14	14	5	3	3	3	5	3	3	3	5	3	3	3	1.403703E7	1.4601965E7	1.1964811E7	1.1001836E7	5918838.5	6086816.5	5619880.5	4750341.0	
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens	1:Experimental evidence at protein level	Protein AMBP	1.0	0.9989	4	12	12	12	4	2	3	3	4	2	3	3	4	2	3	3	8453931.0	1.0437642E7	7449394.5	9513008.0	4050841.5	4951999.0	3466635.0	3994969.0	
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 1	1.0	0.999	7	36	36	44	9	9	9	9	9	9	9	9	11	11	11	11	2.07122672E8	2.22394208E8	2.17891328E8	2.05233664E8	1.0703868E8	1.13700312E8	1.1443684E8	9.9960488E7	
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-HS-glycoprotein	1.0	0.999	3	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	1.22046624E8	1.03392256E8	1.45194272E8	1.16974192E8	5.8949676E7	4.5266404E7	5.9686072E7	5.5619844E7	
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	Homo sapiens	1:Experimental evidence at protein level	Transthyretin	1.0	0.999	8	51	51	51	13	13	12	13	13	13	12	13	13	13	12	13	1.64938976E8	1.3924424E8	1.31745912E8	1.64790048E8	8.5797008E7	8.321196E7	7.353792E7	8.3187296E7	
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens	1:Experimental evidence at protein level	Albumin	1.0	0.999	39	171	151	171	43	43	42	43	38	38	37	38	43	43	42	43	3.09066906E9	3.1762046E7	6.3242947E9	1.00284324E10	3.14768589E9	3.68006528E9	3.23491072E9	3.02883712E9	
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	Homo sapiens	1:Experimental evidence at protein level	Vitamin D-binding protein	1.0	0.999	12	57	57	57	15	14	13	15	15	14	13	15	15	14	13	15	7.9015696E7	9.0222784E7	8.9106752E7	9.9751064E7	3.1167206E7	3.4752804E7	3.4348036E7	3.834122E7	
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens	1:Experimental evidence at protein level	Serotransferrin	1.0	0.999	26	171	171	171	43	43	43	42	43	43	43	42	43	43	43	42	1.3268192E9	1.47723162E9	1.37959232E9	1.22888986E9	4.79305792E8	5.33033216E8	4.95115808E8	4.66718496E8	
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens	1:Experimental evidence at protein level	Hemopexin	1.0	0.999	16	72	64	72	18	18	18	18	16	16	16	16	18	18	18	18	2.2543184E8	2.48570496E8	2.36642656E8	2.34713328E8	9.3204464E7	1.1223772E8	1.02301608E8	1.02368736E8	
