Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_10_1 Spectral Count	ALS_10_2 Spectral Count	ALS_10_3 Spectral Count	ALS_10_4 Spectral Count	ALS_10_1 Unique Spectral Count	ALS_10_2 Unique Spectral Count	ALS_10_3 Unique Spectral Count	ALS_10_4 Unique Spectral Count	ALS_10_1 Total Spectral Count	ALS_10_2 Total Spectral Count	ALS_10_3 Total Spectral Count	ALS_10_4 Total Spectral Count	ALS_10_1 Intensity	ALS_10_2 Intensity	ALS_10_3 Intensity	ALS_10_4 Intensity	ALS_10_1 MaxLFQ Intensity	ALS_10_2 MaxLFQ Intensity	ALS_10_3 MaxLFQ Intensity	ALS_10_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|O94760|DDAH1_HUMAN	O94760	DDAH1_HUMAN	DDAH1	285	Homo sapiens	1:Experimental evidence at protein level	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	0.6665	0.9825	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	251395.45	195531.72	284986.72	356083.47	0.0	0.0	0.0	0.0	sp|O95865|DDAH2_HUMAN
sp|O94832|MYO1D_HUMAN	O94832	MYO1D_HUMAN	MYO1D	1006	Homo sapiens	1:Experimental evidence at protein level	Unconventional myosin-Id	0.6401	0.9803	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O94856|NFASC_HUMAN	O94856	NFASC_HUMAN	NFASC	1347	Homo sapiens	1:Experimental evidence at protein level	Neurofascin	1.0	0.9989	14	38	38	38	7	10	11	10	7	10	11	10	7	10	11	10	3315867.0	3100620.2	3050590.0	3601417.5	1269990.2	1279524.1	1173188.0	1376289.9	
sp|O94910|AGRL1_HUMAN	O94910	AGRL1_HUMAN	ADGRL1	1474	Homo sapiens	1:Experimental evidence at protein level	Adhesion G protein-coupled receptor L1	0.4705	0.9614	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	544515.6	478497.38	596049.1	580373.6	0.0	0.0	0.0	0.0	
sp|O94919|ENDD1_HUMAN	O94919	ENDD1_HUMAN	ENDOD1	500	Homo sapiens	1:Experimental evidence at protein level	Endonuclease domain-containing 1 protein	1.0	0.999	4	8	8	8	2	1	2	3	2	1	2	3	2	1	2	3	3906336.2	4599957.0	3392817.5	4597195.0	1877625.1	2180838.0	1610330.2	2553584.8	
sp|O94985|CSTN1_HUMAN	O94985	CSTN1_HUMAN	CLSTN1	981	Homo sapiens	1:Experimental evidence at protein level	Calsyntenin-1	1.0	0.999	15	49	49	49	15	12	10	12	15	12	10	12	15	12	10	12	2.7271888E7	2.0090424E7	1.889249E7	2.6318542E7	1.1284303E7	1.0562491E7	7158174.5	8768797.0	
sp|O94991|SLIK5_HUMAN	O94991	SLIK5_HUMAN	SLITRK5	958	Homo sapiens	1:Experimental evidence at protein level	SLIT and NTRK-like protein 5	0.8584	0.9941	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	94849.836	81608.94	287186.12	373429.2	0.0	0.0	0.0	0.0	sp|Q9H5Y7|SLIK6_HUMAN
sp|O95158|NXPH4_HUMAN	O95158	NXPH4_HUMAN	NXPH4	308	Homo sapiens	1:Experimental evidence at protein level	Neurexophilin-4	1.0	0.9979	2	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	622500.56	1654947.6	1591159.2	1122968.2	0.0	894607.3	859034.0	609287.8	
sp|O95196|CSPG5_HUMAN	O95196	CSPG5_HUMAN	CSPG5	566	Homo sapiens	1:Experimental evidence at protein level	Chondroitin sulfate proteoglycan 5	0.9695	0.9989	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1059293.6	1061964.6	1144215.6	1340090.8	0.0	0.0	0.0	0.0	
sp|O95445|APOM_HUMAN	O95445	APOM_HUMAN	APOM	188	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein M	1.0	0.9918	2	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	805099.5	1138418.0	264523.2	677169.06	448148.9	647716.1	0.0	387349.22	
sp|O95502|NPTXR_HUMAN	O95502	NPTXR_HUMAN	NPTXR	500	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin receptor	1.0	0.999	10	37	37	37	10	8	8	11	10	8	8	11	10	8	8	11	1.1661915E7	1.126174E7	1.2036395E7	1.7332238E7	4591949.0	4895005.5	4649315.5	5939790.5	
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase A chain	1.0	0.9976	5	13	13	13	1	2	5	5	1	2	5	5	1	2	5	5	1195024.2	1548157.4	3145252.8	3259579.5	513433.2	690744.6	1177123.9	1217397.1	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0	0.9979	2	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	3.7542908E7	4.9072568E7	4.2394456E7	3.79806E7	2.1435364E7	2.8235652E7	2.4848672E7	2.226775E7	
sp|P00450|CERU_HUMAN	P00450	CERU_HUMAN	CP	1065	Homo sapiens	1:Experimental evidence at protein level	Ceruloplasmin	1.0	0.999	42	175	175	175	44	47	36	48	44	47	36	48	44	47	36	48	9.965592E7	9.1260648E7	7.433704E7	9.35618E7	4.285366E7	4.0279328E7	3.2517004E7	3.6579572E7	
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, mitochondrial	0.9504	0.9981	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	289722.12	361685.78	287863.62	404378.62	0.0	0.0	0.0	0.0	
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate kinase 1	0.9998	0.9888	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	291275.9	109502.516	496069.16	626079.1	187622.42	0.0	336517.53	426347.3	
sp|P00734|THRB_HUMAN	P00734	THRB_HUMAN	F2	622	Homo sapiens	1:Experimental evidence at protein level	Prothrombin	1.0	0.9989	7	18	18	18	6	5	5	2	6	5	5	2	6	5	5	2	1.3462748E7	1.0059516E7	6537106.0	3990801.8	5274034.5	3617797.8	2407229.8	1679170.6	
sp|P00736|C1R_HUMAN	P00736	C1R_HUMAN	C1R	705	Homo sapiens	1:Experimental evidence at protein level	Complement C1r subcomponent	1.0	0.999	12	38	38	38	10	8	11	9	10	8	11	9	10	8	11	9	2.09701376E8	2.36406848E8	2.012116E8	2.25590208E8	2.18374576E8	2.20673552E8	1.99755712E8	2.06055632E8	
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens	1:Experimental evidence at protein level	Haptoglobin	1.0	0.999	14	47	25	47	12	14	10	11	7	7	4	7	12	14	10	11	3.7468992E7	3.8599584E7	3.7720048E7	4.4907176E7	1.4914721E7	1.5835159E7	1.4201526E7	1.5867181E7	
sp|P00746|CFAD_HUMAN	P00746	CFAD_HUMAN	CFD	253	Homo sapiens	1:Experimental evidence at protein level	Complement factor D	1.0	0.999	5	18	18	18	4	4	4	6	4	4	4	6	4	4	4	6	6141017.5	6375632.0	5455307.0	9724692.0	2951873.8	2446373.2	2546096.5	4748258.0	
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens	1:Experimental evidence at protein level	Plasminogen	1.0	0.999	12	47	39	47	11	12	11	13	9	10	9	11	11	12	11	13	2.7881154E7	2.2048904E7	2.4130624E7	3.501706E7	1.3381768E7	1.2173627E7	1.2268668E7	1.2596602E7	
sp|P00748|FA12_HUMAN	P00748	FA12_HUMAN	F12	615	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor XII	1.0	0.999	5	19	19	19	6	5	4	4	6	5	4	4	6	5	4	4	5482115.0	5241902.0	4394215.5	5952604.0	2590948.2	2245390.8	1632180.2	2738424.8	
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	Homo sapiens	1:Experimental evidence at protein level	Complement factor B	1.0	0.999	25	93	93	93	25	21	18	29	25	21	18	29	25	21	18	29	3.696978E7	4.0284736E7	4.630216E7	3.83783E7	1.4565406E7	1.507359E7	1.6443366E7	1.4182349E7	
sp|P01008|ANT3_HUMAN	P01008	ANT3_HUMAN	SERPINC1	464	Homo sapiens	1:Experimental evidence at protein level	Antithrombin-III	1.0	0.999	20	109	109	109	27	26	30	26	27	26	30	26	27	26	30	26	3.8763912E7	2.8568458E7	2.5866262E7	2.5684348E7	1.5789724E7	1.2237455E7	1.1624334E7	1.186915E7	
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antitrypsin	1.0	0.999	33	191	187	191	49	50	43	49	48	49	42	48	49	50	43	49	5.01683488E8	5.9694285E8	7.2786701E8	8.6170867E8	3.02917984E8	3.09241408E8	2.67735248E8	2.95044E8	
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antichymotrypsin	1.0	0.999	18	89	89	89	24	20	22	23	24	20	22	23	24	20	22	23	1.0386752E8	1.08612032E8	1.11730256E8	1.00299888E8	3.9116404E7	4.0012212E7	3.9675488E7	3.9721052E7	
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	Homo sapiens	1:Experimental evidence at protein level	Angiotensinogen	1.0	0.999	17	84	84	84	20	21	21	22	20	21	21	22	20	21	21	22	1.70910192E8	1.85258368E8	1.97442752E8	2.24001552E8	7.818136E7	7.0524712E7	7.4636592E7	8.5086088E7	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.999	52	243	211	243	61	64	58	60	53	57	50	51	61	64	58	60	6.9081816E7	6.8342328E7	6.3220616E7	8.5051888E7	2.8063942E7	2.8946772E7	2.5730458E7	2.9044138E7	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	91	449	448	449	110	111	107	121	110	111	106	121	110	111	107	121	1.1406256E8	1.18789456E8	1.28596496E8	2.23412192E8	5.6488208E7	5.8997664E7	5.51707E7	5.84759E7	
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	Homo sapiens	1:Experimental evidence at protein level	Complement C5	1.0	0.9989	25	61	61	61	15	10	19	17	15	10	19	17	15	10	19	17	2732628.0	2837862.5	3123425.5	2914927.5	1217407.1	1166153.4	1415024.0	1320870.4	
sp|P01033|TIMP1_HUMAN	P01033	TIMP1_HUMAN	TIMP1	207	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 1	1.0	0.999	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	4430824.0	4531777.0	5042585.5	4751892.5	3378421.8	3587449.0	3714571.0	3480630.5	
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens	1:Experimental evidence at protein level	Cystatin-C	1.0	0.999	7	44	44	44	11	11	11	11	11	11	11	11	11	11	11	11	7.6082419E8	7.6010528E8	7.5590445E8	8.0920877E8	4.24171904E8	4.02312704E8	3.75146336E8	4.05297024E8	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	9	32	32	32	8	9	8	7	8	9	8	7	8	9	8	7	3.9782496E7	3.0193964E7	3.3500224E7	3.131597E7	2.005051E7	1.5119213E7	1.4629642E7	1.4423279E7	
sp|P01127|PDGFB_HUMAN	P01127	PDGFB_HUMAN	PDGFB	241	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit B	1.0	0.9984	1	6	6	6	1	2	2	1	1	2	2	1	1	2	2	1	1010594.44	960090.6	896557.4	586602.44	0.0	0.0	0.0	0.0	
sp|P01210|PENK_HUMAN	P01210	PENK_HUMAN	PENK	267	Homo sapiens	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	4	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	2.1027896E7	1.8786326E7	2.1266524E7	2.0552562E7	9457268.0	9151275.0	1.0131045E7	9589596.0	
sp|P01303|NPY_HUMAN	P01303	NPY_HUMAN	NPY	97	Homo sapiens	1:Experimental evidence at protein level	Pro-neuropeptide Y	1.0	0.9977	2	8	8	8	1	2	3	2	1	2	3	2	1	2	3	2	1503128.4	1815850.8	2672224.2	2775774.8	904121.8	996632.56	1075618.8	1025291.8	
sp|P01344|IGF2_HUMAN	P01344	IGF2_HUMAN	IGF2	180	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor II	0.8182	0.9921	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	642247.8	433274.34	454992.9	330505.03	0.0	0.0	0.0	0.0	
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-33	0.9727	0.999	1	4	0	4	1	1	1	1	0	0	0	0	1	1	1	1	4076262.2	3237451.2	3933410.2	3978607.0	0.0	0.0	0.0	0.0	sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-39	0.9995	0.9988	2	3	0	6	1	1	0	1	0	0	0	0	2	1	1	2	1422261.4	2010722.4	1314366.9	1578880.2	0.0	0.0	0.0	0.0	sp|P04432|KVD39_HUMAN
sp|P01601|KVD16_HUMAN	P01601	KVD16_HUMAN	IGKV1D-16	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-16	0.9317	0.9974	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	423130.28	328299.75	535624.1	272223.78	0.0	0.0	0.0	0.0	
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-5	0.9999	0.9981	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	6829330.0	7448199.0	6728661.5	6238799.0	4382650.0	4699747.5	4010597.0	4125957.0	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	1.0	0.999	4	11	5	11	3	3	3	2	1	2	1	1	3	3	3	2	6.9379048E7	5.934508E7	5.7486176E7	7.8918128E7	4.8653768E7	4.606292E7	3.9492896E7	4.7506452E7	
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-47	1.0	0.9988	2	8	4	8	2	2	2	2	1	1	1	1	2	2	2	2	7572668.0	7219288.5	6056610.5	8300875.5	6166357.5	5880883.0	4936456.0	6105696.0	
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-51	1.0	0.998	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	4944272.0	5148349.0	5136110.0	5340214.5	3422431.8	3467081.5	3505813.5	3427489.5	
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-40	0.8171	0.9921	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	1592619.5	1101892.8	707680.5	813027.94	0.0	0.0	0.0	0.0	
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-19	0.7475	0.9881	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	307453.7	359129.66	475682.94	253657.11	0.0	0.0	0.0	0.0	
sp|P01721|LV657_HUMAN	P01721	LV657_HUMAN	IGLV6-57	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 6-57	0.9726	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1389006.1	426727.9	855649.44	665490.94	0.0	0.0	0.0	0.0	
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-30	1.0	0.9989	3	7	0	11	2	1	2	2	0	0	0	0	3	2	3	3	2.7222948E7	2.4648048E7	2.5783552E7	2.5945722E7	1.6570412E7	1.5269001E7	1.375381E7	1.2870272E7	sp|P01772|HV333_HUMAN, sp|P0DP02|HVC33_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9985	4	16	5	16	3	4	5	4	1	1	2	1	3	4	5	4	2.3781366E7	1.374767E7	2.5188404E7	2.4585354E7	1.0175311E7	1.0350966E7	1.0366116E7	9703245.0	
sp|P01817|HV205_HUMAN	P01817	HV205_HUMAN	IGHV2-5	119	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 2-5	0.9978	0.9734	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	316690.4	302028.78	0.0	0.0	0.0	0.0	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.999	6	24	24	24	6	6	6	6	6	6	6	6	6	6	6	6	4.3361888E8	4.38512928E8	7.353703E8	7.2100883E8	3.30469792E8	3.51050496E8	3.59146496E8	3.47813632E8	
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 1	1.0	0.999	9	43	17	43	11	10	11	11	4	4	4	5	11	10	11	11	7.505767E8	7.0230099E8	7.5785734E8	4.7582336E8	2.7432208E8	2.43881472E8	2.67780688E8	2.60103136E8	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	6	24	20	36	6	6	6	6	5	5	5	5	9	9	9	9	3.0574224E8	3.22045952E8	3.92805376E8	2.9104192E8	1.24451336E8	1.18542016E8	1.25977176E8	1.1831432E8	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.999	6	8	8	33	2	2	2	2	2	2	2	2	8	8	9	8	2.995874E7	2.9601372E7	2.3291466E7	2.717642E7	2.2918794E7	2.2131932E7	1.6332054E7	2.0107168E7	
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 4	1.0	0.999	6	11	11	29	2	3	3	3	2	3	3	3	7	7	8	7	3.6776724E7	3.5778588E7	5.4588544E7	3.810962E7	2.0946432E7	1.9575832E7	3.109997E7	2.1436704E7	
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant mu	1.0	0.9984	5	16	16	16	4	4	3	5	4	4	3	5	4	4	3	5	2061196.5	1702717.0	1509674.2	1218248.5	961713.7	774542.6	688640.8	638323.3	
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 1	1.0	0.999	8	27	11	27	6	6	8	7	2	3	3	3	6	6	8	7	2.27630784E8	2.02533696E8	2.09024128E8	2.4613904E8	9.6206432E7	9.3499584E7	8.9296392E7	9.7193672E7	
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 2	0.9999	0.999	6	2	2	18	1	1	0	0	1	1	0	0	5	4	5	4	3015844.2	3246670.2	2462630.0	3090095.8	0.0	0.0	0.0	0.0	
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	0.999	8	20	20	20	3	3	7	7	3	3	7	7	3	3	7	7	5057180.5	4179346.0	4422326.0	5441519.5	1900425.8	1788948.6	1924154.9	2003959.6	
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(III) chain	1.0	0.999	4	8	8	8	2	1	3	2	2	1	3	2	2	1	3	2	1257842.5	1702522.0	2034350.5	2089552.8	589221.1	774654.06	840118.8	912993.2	
sp|P02511|CRYAB_HUMAN	P02511	CRYAB_HUMAN	CRYAB	175	Homo sapiens	1:Experimental evidence at protein level	Alpha-crystallin B chain	0.3983	0.9489	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	234337.78	165902.72	0.0	0.0	0.0	0.0	
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens	1:Experimental evidence at protein level	Prelamin-A/C	1.0	0.9955	3	4	4	4	0	0	2	2	0	0	2	2	0	0	2	2	296875.94	474155.75	1230646.8	1607199.5	164393.56	163770.83	455500.0	591903.3	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0	0.999	27	143	143	143	35	32	38	38	35	32	38	38	35	32	38	38	5.5593754E8	4.4643424E8	4.87499264E8	4.5629648E8	1.98573136E8	1.790004E8	1.70070176E8	1.73808032E8	
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein E	1.0	0.999	26	136	136	136	33	34	34	35	33	34	34	35	33	34	34	35	6.0671411E8	6.3235635E8	5.30810176E8	5.6171296E8	2.3351968E8	2.59667376E8	2.18798512E8	2.29661568E8	
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-II	1.0	0.999	5	24	24	24	6	6	6	6	6	6	6	6	6	6	6	6	1.40708224E8	1.32978096E8	1.33105664E8	1.23683624E8	8.1281736E7	7.2921056E7	7.4687344E7	7.4006744E7	
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-I	1.0	0.9989	5	21	21	21	4	6	5	6	4	6	5	6	4	6	5	6	2.4518902E7	2.0466016E7	1.8580896E7	1.395629E7	9358487.0	8350750.5	7246159.5	6035751.0	
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-II	1.0	0.9989	3	8	8	8	2	1	3	2	2	1	3	2	2	1	3	2	7880524.5	6574932.0	8456478.0	6982853.0	2975644.5	2573826.8	3371076.8	2667056.0	
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-III	1.0	0.999	3	12	12	12	3	3	3	3	3	3	3	3	3	3	3	3	2.212015E7	1.8121668E7	1.658709E7	1.8769096E7	1.365188E7	9850289.0	1.0001243E7	1.0895489E7	
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen alpha chain	1.0	0.999	18	57	57	57	18	14	16	9	18	14	16	9	18	14	16	9	1.8092378E7	1.7674916E7	1.4158387E7	1.0483631E7	6879903.5	7434287.5	6113378.0	4245917.5	
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen beta chain	1.0	0.999	16	56	56	56	15	13	15	13	15	13	15	13	15	13	15	13	2.532633E7	2.479473E7	1.0888312E7	9261621.0	9775415.0	1.0380784E7	6341584.0	6155742.5	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0	0.999	15	51	51	51	14	12	13	12	14	12	13	12	14	12	13	12	2.1397508E7	2.199219E7	1.9461336E7	1.8025604E7	1.2395187E7	1.2136753E7	8249966.5	6607143.5	
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit A	1.0	0.999	3	9	9	9	3	1	2	3	3	1	2	3	3	1	2	3	4632058.0	5112309.0	1850178.2	3476753.5	2419580.8	2562322.0	2309710.0	1808459.9	
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit B	1.0	0.999	4	18	18	18	4	4	4	6	4	4	4	6	4	4	4	6	1.7524664E7	1.8677002E7	1.786502E7	2.0559108E7	7706961.0	8896431.0	8679155.0	9375339.0	
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit C	1.0	0.999	4	12	12	12	2	4	3	3	2	4	3	3	2	4	3	3	2.1414276E7	2.1905082E7	2.004279E7	2.295334E7	8102661.0	8624055.0	8434145.0	9306697.0	
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	Homo sapiens	1:Experimental evidence at protein level	Complement component C9	1.0	0.999	13	49	45	49	13	13	13	10	12	12	12	9	13	13	13	10	1.0166717E7	9652329.0	1.1301867E7	8034331.0	4163127.0	4138490.8	4297955.5	2826852.8	
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	Homo sapiens	1:Experimental evidence at protein level	Beta-2-glycoprotein 1	1.0	0.9987	7	29	29	29	7	8	6	8	7	8	6	8	7	8	6	8	4.3962992E7	4.3541652E7	3.8683672E7	4.162792E7	1.7534678E7	1.7610284E7	1.480789E7	1.6265941E7	
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich alpha-2-glycoprotein	1.0	0.999	12	42	42	42	10	9	11	12	10	9	11	12	10	9	11	12	2.5270792E7	2.4522494E7	2.4033734E7	2.3351786E7	9258570.0	9624178.0	1.0131318E7	9953380.0	
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens	1:Experimental evidence at protein level	Fibronectin	1.0	0.999	57	189	189	189	52	49	46	42	52	49	46	42	52	49	46	42	2.315129E7	2.452473E7	2.4494344E7	2.2400196E7	9326760.0	9241381.0	8378905.5	7955057.5	
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	Homo sapiens	1:Experimental evidence at protein level	Retinol-binding protein 4	1.0	0.999	4	14	14	14	3	2	4	5	3	2	4	5	3	2	4	5	2.1286884E7	1.3555645E7	9614686.0	1.2168377E7	1.019148E7	6850624.0	5513492.5	6593329.0	
