Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_8_1 Spectral Count	ALS_8_2 Spectral Count	ALS_8_3 Spectral Count	ALS_8_4 Spectral Count	ALS_8_1 Unique Spectral Count	ALS_8_2 Unique Spectral Count	ALS_8_3 Unique Spectral Count	ALS_8_4 Unique Spectral Count	ALS_8_1 Total Spectral Count	ALS_8_2 Total Spectral Count	ALS_8_3 Total Spectral Count	ALS_8_4 Total Spectral Count	ALS_8_1 Intensity	ALS_8_2 Intensity	ALS_8_3 Intensity	ALS_8_4 Intensity	ALS_8_1 MaxLFQ Intensity	ALS_8_2 MaxLFQ Intensity	ALS_8_3 MaxLFQ Intensity	ALS_8_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P01019|ANGT_HUMAN	P01019	ANGT_HUMAN	AGT	476	Homo sapiens	1:Experimental evidence at protein level	Angiotensinogen	1.0	0.999	14	63	63	63	15	19	15	14	15	19	15	14	15	19	15	14	1.19707472E8	1.53006704E8	1.13462552E8	1.1992392E8	5.1146424E7	7.9618832E7	4.0867596E7	4.64448E7	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.999	52	219	188	219	62	55	51	51	54	47	43	44	62	55	51	51	6.3087448E7	5.84018E7	4.9027912E7	4.92441E7	2.3774792E7	2.3564128E7	1.9371682E7	1.9342936E7	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	92	448	447	448	116	115	105	112	116	115	105	111	116	115	105	112	1.72276928E8	1.339038E8	1.5012968E8	1.28645024E8	5.9943836E7	7.2179016E7	6.2551064E7	6.5067492E7	
sp|P01031|CO5_HUMAN	P01031	CO5_HUMAN	C5	1676	Homo sapiens	1:Experimental evidence at protein level	Complement C5	1.0	0.999	31	82	82	82	24	16	20	22	24	16	20	22	24	16	20	22	4796687.0	4116630.2	5160418.5	6181232.5	2095685.9	2000517.9	1989900.1	2344386.0	
sp|P01033|TIMP1_HUMAN	P01033	TIMP1_HUMAN	TIMP1	207	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 1	1.0	0.9987	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	7109160.0	5316060.0	4561076.5	4848508.0	5214500.0	3826002.0	3549106.5	3712450.2	
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens	1:Experimental evidence at protein level	Cystatin-C	1.0	0.999	7	41	41	41	11	10	9	11	11	10	9	11	11	10	9	11	5.17639904E8	4.33069792E8	3.81687424E8	3.83375232E8	2.60221344E8	2.53070928E8	1.981144E8	1.91084656E8	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	10	35	35	35	10	10	8	7	10	10	8	7	10	10	8	7	5.7018504E7	6.3228744E7	5.0866296E7	5.7252E7	2.491532E7	2.9788608E7	2.4502644E7	2.4439548E7	
sp|P01210|PENK_HUMAN	P01210	PENK_HUMAN	PENK	267	Homo sapiens	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	3	11	11	11	2	3	3	3	2	3	3	3	2	3	3	3	6329579.0	1.1245992E7	1.4699318E7	1.5302729E7	5626179.0	5853651.0	6230965.0	6469147.0	
sp|P01303|NPY_HUMAN	P01303	NPY_HUMAN	NPY	97	Homo sapiens	1:Experimental evidence at protein level	Pro-neuropeptide Y	1.0	0.9985	2	5	5	5	2	0	2	1	2	0	2	1	2	0	2	1	1413445.1	303887.1	1016440.7	908611.9	734722.2	198482.52	668838.0	601919.56	
sp|P01344|IGF2_HUMAN	P01344	IGF2_HUMAN	IGF2	180	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor II	0.7914	0.992	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	1078064.4	1008793.5	1041056.3	798662.1	0.0	0.0	0.0	0.0	
sp|P01593|KVD33_HUMAN	P01593	KVD33_HUMAN	IGKV1D-33	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1D-33	0.9681	0.999	1	4	0	4	1	1	1	1	0	0	0	0	1	1	1	1	3054300.0	3445663.0	2603986.8	3131094.0	0.0	0.0	0.0	0.0	sp|P01594|KV133_HUMAN
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-39	1.0	0.999	2	5	0	5	2	1	2	0	0	0	0	0	2	1	2	0	1.1424446E7	9981426.0	6450655.0	8152061.5	7360074.5	6459845.5	4202724.5	4895220.0	sp|P04432|KVD39_HUMAN
sp|P01599|KV117_HUMAN	P01599	KV117_HUMAN	IGKV1-17	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-17	1.0	0.999	2	5	2	5	1	1	2	1	1	0	1	0	1	1	2	1	4142614.5	3804780.5	4039658.0	3730898.0	2794314.0	2547574.8	2520476.5	2481118.2	
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-5	1.0	0.997	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	8610982.0	7599215.0	1.0015406E7	8971684.0	5899272.0	5251708.5	6302270.0	5412221.5	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	1.0	0.999	3	10	6	10	3	3	2	2	2	2	1	1	3	3	2	2	4.6038516E7	6.5521136E7	4.7378348E7	5.338344E7	3.8832248E7	4.0706244E7	3.7869916E7	3.4244916E7	
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-47	1.0	0.999	2	8	4	8	2	2	2	2	1	1	1	1	2	2	2	2	1.734026E7	1.4735962E7	1.3072819E7	1.4567796E7	1.4008719E7	1.131268E7	1.0299198E7	1.1097431E7	
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-51	1.0	0.9966	3	8	8	8	3	1	2	2	3	1	2	2	3	1	2	2	1.3370217E7	2906174.8	1.486455E7	9186168.0	8043222.0	6363357.0	7462400.0	4837028.0	
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 1-40	0.8435	0.9944	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	1803088.6	1795011.5	1170130.4	1176192.9	0.0	0.0	0.0	0.0	
sp|P01704|LV214_HUMAN	P01704	LV214_HUMAN	IGLV2-14	120	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-14	0.9406	0.9981	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	3400687.8	3755799.5	2994552.0	2761956.0	0.0	0.0	0.0	0.0	
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 2-8	1.0	0.9939	3	11	8	11	4	3	2	2	2	2	2	2	4	3	2	2	1.9441364E7	9039248.0	1.8222656E7	1.9480474E7	1.7854224E7	1.1423435E7	1.2580557E7	1.3257258E7	
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-19	0.6778	0.9857	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	543015.3	508738.22	701125.4	639747.3	0.0	0.0	0.0	0.0	
sp|P01721|LV657_HUMAN	P01721	LV657_HUMAN	IGLV6-57	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 6-57	0.9683	0.999	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	1607153.2	2314343.5	1200014.2	1625895.5	0.0	0.0	0.0	0.0	
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-30	1.0	0.9987	3	8	0	11	2	2	2	2	0	0	0	0	3	2	3	3	3.5265092E7	2.7861246E7	2.8077348E7	2.72781E7	2.346283E7	1.755769E7	2.0540794E7	2.033992E7	sp|P01772|HV333_HUMAN, sp|P0DP02|HVC33_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9987	4	14	5	14	4	3	3	4	1	1	1	2	4	3	3	4	4.033428E7	2.7411826E7	2.4995882E7	2.466203E7	2.360544E7	1.7988446E7	1.4674399E7	1.5073506E7	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.999	6	24	24	24	6	6	6	6	6	6	6	6	6	6	6	6	4.00220032E8	7.8837408E8	6.7691405E8	7.1025165E8	3.84967328E8	3.90604224E8	3.34077888E8	2.41088272E8	
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 1	1.0	0.999	10	51	26	51	13	13	12	13	7	6	6	7	13	13	12	13	1.38457536E9	1.18512179E9	1.17691546E9	7.2633453E8	6.0216781E8	4.9582256E8	4.533968E8	4.07620576E8	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	7	24	21	36	7	6	6	5	6	5	5	5	10	9	9	8	2.64045216E8	2.60180544E8	2.4772376E8	2.15437696E8	1.04023864E8	1.16462672E8	8.4255688E7	8.2102632E7	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.9989	6	6	6	29	2	2	1	1	2	2	1	1	8	8	7	6	1.6837128E7	1.7878794E7	1.0527982E7	8982466.0	1.2687995E7	1.3461689E7	0.0	0.0	
sp|P01861|IGHG4_HUMAN	P01861	IGHG4_HUMAN	IGHG4	396	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 4	0.9998	0.9988	4	4	4	21	1	1	1	1	1	1	1	1	5	6	5	5	2739393.8	3485809.2	2558408.2	2236653.0	0.0	0.0	0.0	0.0	
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	474	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant mu	1.0	0.9986	6	15	15	15	4	2	5	4	4	2	5	4	4	2	5	4	2311322.0	2569058.2	2306567.8	2483748.0	983621.75	1023540.8	950049.75	1137627.1	
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	398	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 1	1.0	0.999	7	27	11	27	7	6	7	7	3	2	3	3	7	6	7	7	1.45328864E8	1.33952872E8	1.09458176E8	9.3447272E7	6.3553652E7	5.3941208E7	4.88763E7	4.5792056E7	
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant alpha 2	0.9998	0.9988	5	1	1	17	0	0	1	0	0	0	1	0	4	4	5	4	3323233.8	2636438.0	3385501.2	3034198.8	0.0	0.0	0.0	0.0	
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	0.999	7	16	16	16	7	3	3	3	7	3	3	3	7	3	3	3	4655955.5	1.66220592E8	4136059.5	3956972.0	5719303.5	5705424.0	5651837.5	4864577.0	
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(III) chain	1.0	0.9988	4	4	4	4	3	1	0	0	3	1	0	0	3	1	0	0	758680.9	930126.1	1396613.8	1047422.3	480353.03	500742.53	542290.3	424135.1	
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens	1:Experimental evidence at protein level	Prelamin-A/C	1.0	0.9963	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	1708664.9	633989.1	628955.4	457836.1	705851.1	256613.94	251407.62	171695.06	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0	0.999	26	139	139	139	38	32	33	36	38	32	33	36	38	32	33	36	5.8534746E8	8.6491187E8	5.7972915E8	4.22447264E8	2.47085792E8	2.69498752E8	2.29273616E8	2.48218512E8	
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein E	1.0	0.999	26	129	129	129	33	31	32	33	33	31	32	33	33	31	32	33	2.52607552E8	2.92325056E8	3.35449024E8	3.20413184E8	1.06222664E8	1.14302016E8	1.35842384E8	1.26343616E8	
sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	APOA2	100	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-II	1.0	0.999	5	22	22	22	6	6	5	5	6	6	5	5	6	6	5	5	1.50009728E8	1.19493408E8	1.37222336E8	1.62185616E8	8.5912368E7	7.0042152E7	7.7994696E7	8.82288E7	
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-I	1.0	0.998	3	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	1.1577706E7	1.2626839E7	1.2160528E7	1.1752545E7	4761258.5	4932083.5	5482911.0	5604334.5	
sp|P02655|APOC2_HUMAN	P02655	APOC2_HUMAN	APOC2	101	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-II	1.0	0.9985	2	6	6	6	2	1	2	1	2	1	2	1	2	1	2	1	2588109.5	2490753.2	2597415.8	2385935.5	1576617.4	1516816.8	1473759.5	1419007.1	
sp|P02656|APOC3_HUMAN	P02656	APOC3_HUMAN	APOC3	99	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein C-III	1.0	0.999	3	11	11	11	2	3	3	3	2	3	3	3	2	3	3	3	1.5495662E7	2.6172522E7	1.951259E7	1.4768794E7	9428085.0	1.4517365E7	1.1821993E7	8347173.5	
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen alpha chain	1.0	0.999	24	84	84	84	18	21	23	22	18	21	23	22	18	21	23	22	1.5933552E7	2.1200176E7	3.3147852E7	2.6490484E7	6422657.0	9967371.0	1.3374421E7	1.085211E7	
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen beta chain	1.0	0.999	15	66	66	66	10	23	16	17	10	23	16	17	10	23	16	17	1.4947639E7	3.2525752E7	3.5200048E7	3.1415852E7	6087748.5	1.3992291E7	1.5088285E7	1.2292662E7	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0	0.999	16	73	73	73	16	19	19	19	16	19	19	19	16	19	19	19	2.0439468E7	3.87106E7	4.4649496E7	3.609448E7	7203622.5	1.7647028E7	2.0080042E7	1.6677197E7	
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit A	0.9999	0.9941	2	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	1396981.6	4405607.0	1561812.5	484914.5	1154676.4	2884182.8	1509519.8	0.0	
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit B	1.0	0.999	5	17	17	17	6	5	3	3	6	5	3	3	6	5	3	3	1.0901151E7	1.3454108E7	1.2669554E7	1.2588472E7	4958730.5	5495405.0	5187590.0	5251492.0	
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit C	1.0	0.9989	3	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1.1356408E7	1.321531E7	1.2143926E7	1.16528E7	4464212.0	5774640.5	5052706.5	4682408.5	
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	Homo sapiens	1:Experimental evidence at protein level	Complement component C9	1.0	0.999	13	47	43	47	12	11	12	12	11	10	11	11	12	11	12	12	8167823.0	1.8769288E7	1.2715225E7	1.4626486E7	2679246.8	5409353.0	5469300.0	6811159.0	
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	Homo sapiens	1:Experimental evidence at protein level	Beta-2-glycoprotein 1	1.0	0.9983	7	28	28	28	6	7	8	7	6	7	8	7	6	7	8	7	5.7773984E7	4.6794752E7	5.8759624E7	5.6577388E7	2.117377E7	1.8276004E7	2.7351584E7	2.7587412E7	
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich alpha-2-glycoprotein	1.0	0.999	11	40	40	40	10	11	10	9	10	11	10	9	10	11	10	9	2.1133232E7	2.0557054E7	1.6049328E7	1.7887776E7	8077277.0	7796356.0	8498331.0	9490456.0	
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens	1:Experimental evidence at protein level	Fibronectin	1.0	0.999	55	183	183	183	45	46	44	48	45	46	44	48	45	46	44	48	1.5735654E7	2.5350024E7	2.9165682E7	2.4931646E7	6471703.0	1.0379518E7	1.0086698E7	1.0497304E7	
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	Homo sapiens	1:Experimental evidence at protein level	Retinol-binding protein 4	1.0	0.999	4	18	18	18	5	5	2	6	5	5	2	6	5	5	2	6	1.7881272E7	3.6956036E7	1.4948841E7	1.4413406E7	9267281.0	1.5885751E7	7900580.0	7810809.5	
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens	1:Experimental evidence at protein level	Protein AMBP	1.0	0.9989	4	16	16	16	4	5	3	4	4	5	3	4	4	5	3	4	1.6684757E7	1.4468343E7	1.1078173E7	1.0610355E7	6321875.0	6605626.5	5344299.5	5217889.5	
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 1	1.0	0.999	8	37	37	45	9	9	9	10	9	9	9	10	11	11	11	12	2.46565792E8	2.90704192E8	2.14015088E8	2.32160064E8	1.31801608E8	1.39130672E8	1.11810568E8	1.25372272E8	
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-HS-glycoprotein	1.0	0.999	3	19	19	19	5	4	5	5	5	4	5	5	5	4	5	5	9.89012E7	1.2211064E8	1.39619312E8	1.4562752E8	4.2350976E7	5.9071128E7	5.8374144E7	6.3837068E7	
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	Homo sapiens	1:Experimental evidence at protein level	Transthyretin	1.0	0.999	8	46	46	46	13	11	11	11	13	11	11	11	13	11	11	11	9.6698088E7	1.1633032E8	9.8051872E7	1.0915768E8	6.3450864E7	6.28587E7	5.3320392E7	5.3559216E7	
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens	1:Experimental evidence at protein level	Albumin	1.0	0.999	35	169	147	169	45	40	41	43	39	35	36	37	45	40	41	43	8.3435725E9	1.02044365E10	1.26449203E10	1.06075607E10	8.0446669E9	8.1818916E9	8.9858591E9	7.6494182E9	
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	Homo sapiens	1:Experimental evidence at protein level	Vitamin D-binding protein	1.0	0.999	12	58	58	58	16	14	14	14	16	14	14	14	16	14	14	14	1.0262804E8	9.5515176E7	6.9176584E7	1.01126616E8	4.8403676E7	4.3672524E7	3.4390504E7	3.688634E7	
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens	1:Experimental evidence at protein level	Serotransferrin	1.0	0.999	26	166	166	166	45	42	39	40	45	42	39	40	45	42	39	40	1.18285517E9	1.30413645E9	1.07990592E9	1.07885389E9	5.0344496E8	5.4290816E8	4.13500544E8	3.4337248E8	
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens	1:Experimental evidence at protein level	Hemopexin	1.0	0.999	16	78	70	78	22	19	18	19	20	17	16	17	22	19	18	19	2.31407424E8	4.05140224E8	3.65285696E8	2.9353408E8	1.7608664E8	1.67690704E8	1.50026864E8	1.2243224E8	
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	Homo sapiens	1:Experimental evidence at protein level	Plasma kallikrein	1.0	0.9988	8	15	15	15	7	1	4	3	7	1	4	3	7	1	4	3	2296687.5	1932576.9	2922995.8	3595064.5	1101120.6	983307.3	1303513.1	1334423.8	
sp|P04003|C4BPA_HUMAN	P04003	C4BPA_HUMAN	C4BPA	597	Homo sapiens	1:Experimental evidence at protein level	C4b-binding protein alpha chain	0.8842	0.996	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	382347.2	542442.3	568855.25	570749.3	0.0	0.0	0.0	0.0	
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	Homo sapiens	1:Experimental evidence at protein level	Vitronectin	1.0	0.999	6	20	20	20	3	7	5	5	3	7	5	5	3	7	5	5	9940284.0	2.4463846E7	2.8286448E7	2.9150396E7	3677343.0	1.155541E7	1.0531108E7	1.2816695E7	
sp|P04066|FUCO_HUMAN	P04066	FUCO_HUMAN	FUCA1	466	Homo sapiens	1:Experimental evidence at protein level	Tissue alpha-L-fucosidase	1.0	0.977	3	3	3	3	2	0	0	1	2	0	0	1	2	0	0	1	867626.8	508750.3	1191449.0	1127238.5	352620.1	302194.25	558336.2	487404.56	
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	10	21	1	21	2	6	6	7	0	1	0	0	2	6	6	7	5527883.0	3394706.5	4588014.5	4130625.8	2097680.5	1749565.4	1933711.2	1768144.6	
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens	1:Experimental evidence at protein level	Major prion protein	1.0	0.999	6	19	19	19	6	4	5	4	6	4	5	4	6	4	5	4	1.193035E7	1.3503878E7	1.5898273E7	1.0864973E7	7746099.0	5617350.5	1.0497772E7	7618878.0	
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylcholine-sterol acyltransferase	0.9202	0.9974	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	787831.25	1259513.6	851077.5	1198227.5	0.0	0.0	0.0	0.0	
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	Homo sapiens	1:Experimental evidence at protein level	Histidine-rich glycoprotein	1.0	0.999	13	45	45	45	14	10	11	10	14	10	11	10	14	10	11	10	5.1202848E7	6.0343232E7	3.7074584E7	3.185664E7	1.8345302E7	1.885424E7	1.6584442E7	1.5481642E7	
sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	161	Homo sapiens	1:Experimental evidence at protein level	Thy-1 membrane glycoprotein	1.0	0.999	3	9	9	9	3	2	2	2	3	2	2	2	3	2	2	2	1.4731105E7	1.1299109E7	1.032506E7	9792420.0	8802554.0	6546356.5	6292765.0	6082520.5	
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	Homo sapiens	1:Experimental evidence at protein level	Alpha-1B-glycoprotein	1.0	0.999	12	59	59	59	17	17	13	12	17	17	13	12	17	17	13	12	8.8167144E7	8.199456E7	6.2540284E7	5.9985648E7	3.1618432E7	3.0106106E7	2.431356E7	2.4180928E7	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	3	6	6	6	2	1	1	2	2	1	1	2	2	1	1	2	1.4516973E7	6823958.0	6042857.5	7168833.0	6035064.5	3864495.0	3296027.2	3873017.8	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	0.9999	0.9904	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	1207532.6	299893.0	424165.72	410196.5	674943.0	167715.08	242244.06	234925.42	
sp|P04908|H2A1B_HUMAN	P04908	H2A1B_HUMAN	H2AC4	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 1-B/E	1.0	0.9964	3	9	0	9	2	2	3	2	0	0	0	0	2	2	3	2	2.3509008E7	8616330.0	9187789.0	8200148.5	1.1765036E7	5685510.5	6082191.5	5704861.0	sp|P0C0S8|H2A1_HUMAN, sp|P20671|H2A1D_HUMAN, sp|Q16777|H2A2C_HUMAN, sp|Q6FI13|H2A2A_HUMAN, sp|Q7L7L0|H2A3_HUMAN, sp|Q93077|H2A1C_HUMAN, sp|Q96KK5|H2A1H_HUMAN, sp|Q99878|H2A1J_HUMAN, sp|Q9BTM1|H2AJ_HUMAN
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	38	113	113	113	27	23	28	35	27	23	28	35	27	23	28	35	4.9610944E7	4.9760972E7	4.7687328E7	5.035344E7	1.5377296E7	1.4518906E7	2.227614E7	2.3591604E7	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.9989	17	65	57	65	13	14	19	19	11	12	17	17	13	14	19	19	4795257.0	9141946.0	1.2454353E7	1.9250322E7	2043021.1	4270847.5	5341406.0	6375286.5	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	6	21	21	21	6	5	5	5	6	5	5	5	6	5	5	5	3.4000256E8	3.22468896E8	3.19054976E8	3.41934272E8	1.64980384E8	1.3399748E8	1.33253312E8	1.42552224E8	
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens	1:Experimental evidence at protein level	ADP/ATP translocase 2	0.8196	0.9933	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	462859.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P12235|ADT1_HUMAN, sp|P12236|ADT3_HUMAN
